HEROP_ID,ZIP,HivTmDr,HivTmDr2,HivCntDr,HivMinDis
860US12176,12176,28.443046875,56.88609375,1.5625,15.45135719859375
860US12177,12177,31.489487176820003,62.978974353640005,0.102564104,25.033827724769907
860US12180,12180,11.654202268218405,23.30840453643681,14.134957268269916,5.08873181675855
860US12181,12181,9.3,18.6,15.0,3.744569114
860US12182,12182,15.45171549614,30.90343099228,14.575877535,6.264963274718458
860US12183,12183,9.58,19.16,16.0,3.688627392
860US12184,12184,20.60892128041,41.21784256082,10.170068031,13.806977678073295
860US12185,12185,25.718723150129996,51.43744630025999,2.850835323,14.734462987585802
860US12186,12186,9.55274338427,19.10548676854,12.685997597,4.633816894317972
860US12187,12187,44.6058702986,89.2117405972,0.0,32.53425857005135
860US12188,12188,15.27597885444598,30.55195770889196,16.0,6.545877028728227
860US12189,12189,7.601776515861776,15.203553031723551,15.261431725261431,2.640087684079653
860US12190,12190,63.44,126.88,0.0,32.44412754
860US12192,12192,24.5750563203,49.1501126406,8.620775969,10.776642258322987
860US12193,12193,28.25300000093,56.50600000186,4.885714285,15.505411798683417
860US12194,12194,56.6,113.2,0.0,32.79684824
860US12195,12195,17.78,35.56,6.0,9.3035468
860US12196,12196,17.90758700886,35.81517401772,10.641531321999999,10.062454103295233
860US12197,12197,54.083180140959996,108.16636028191999,0.0,40.4027706425927
860US12198,12198,12.985084616149999,25.970169232299998,12.714136942,5.9737502173809585
860US12201,12201,0.0,0.0,13.0,0.499076179
860US12202,12202,0.5261486108338513,1.0522972216677027,13.60502930539497,0.34807415084790405
860US12203,12203,4.39492297496,8.78984594992,14.855909694000001,1.7288033571986412
860US12204,12204,3.8054879441545117,7.6109758883090235,14.289552238710447,1.4138426791159018
860US12205,12205,6.204913318309999,12.409826636619998,14.968065694,2.9137922737911652
860US12206,12206,1.5472322384372321,3.0944644768744642,14.537645811537645,0.75661219784133
860US12207,12207,0.53628205166,1.07256410332,12.999999999999998,0.478272259423835
860US12208,12208,1.76915052282,3.53830104564,14.473831858,0.7688486462800131
860US12209,12209,7.859865401730134,15.719730803460267,14.39371929060628,0.7472020627746783
860US12210,12210,1.391320900061321,2.782641800122642,13.071548692071548,0.5450196749758535
860US12211,12211,2.988313111058313,5.976626222116626,15.27416829627417,1.7870581457446653
860US12212,12212,8.62,17.24,15.0,3.464685359
860US12220,12220,1.4,2.8,13.0,0.510946898
860US12222,12222,,,,
860US12223,12223,,,,
860US12224,12224,,,,
860US12226,12226,,,,
860US12232,12232,,,,
860US12233,12233,,,,
860US12234,12234,,,,
860US12235,12235,,,,
860US12236,12236,,,,
860US12237,12237,,,,
860US12239,12239,,,,
860US12240,12240,,,,
860US12245,12245,,,,
860US12246,12246,,,,
860US12247,12247,,,,
860US12248,12248,,,,
860US12249,12249,,,,
860US12255,12255,,,,
860US12257,12257,,,,
860US12260,12260,,,,
860US12288,12288,,,,
860US12301,12301,1.34,2.68,15.0,0.252086154
860US12302,12302,6.15757945214242,12.31515890428484,13.207074254792925,2.605650952724439
860US12303,12303,3.7423424483923426,7.484684896784685,15.0,1.4327841526139549
860US12304,12304,3.9834505359034504,7.966901071806901,15.0,1.803536098418703
860US12305,12305,2.0106076896893925,4.021215379378785,15.061844581938155,0.8072993639476039
860US12306,12306,6.659466071769466,13.318932143538932,14.96283037596283,2.8028291636172806
860US12307,12307,1.20325291165,2.4065058233,15.0,0.44525808603807954
860US12308,12308,3.8465890340500004,7.693178068100001,15.532513411,1.3305562634179422
860US12309,12309,7.2666139044433855,14.533227808886771,15.50630972349369,2.993034343165715
860US12345,12345,,,,
860US12401,12401,13.20015839003984,26.40031678007968,5.3830674676169314,5.0986574847578305
860US12402,12402,11.34768531152,22.69537062304,6.346066394,5.304603516134302
860US12404,12404,32.635881152275886,65.27176230455177,0.43442622843442624,11.497572613695137
860US12405,12405,24.58274193652,49.16548387304,0.758064516,15.656853812013875
860US12406,12406,47.77569966648,95.55139933296,0.0,24.006563870279614
860US12407,12407,54.0615384619,108.1230769238,0.0,27.720177789655526
860US12409,12409,19.398827361469998,38.797654722939996,2.003257329,8.461896476266295
860US12410,12410,34.109581748459995,68.21916349691999,0.0,16.00681149751466
860US12411,12411,20.05242424115,40.1048484823,3.0000000000000004,6.073443741440638
860US12412,12412,22.700928788400002,45.401857576800005,1.938080496,7.272549458231099
860US12413,12413,22.86406416956,45.72812833912,0.9211229949999999,13.653177777052212
860US12414,12414,12.58385897439614,25.16771794879228,1.0373397439626602,6.633937654258304
860US12416,12416,34.35873239704,68.71746479408,0.112676056,14.219421975394818
860US12417,12417,15.06,30.12,5.0,2.963965135
860US12418,12418,30.67,61.34,0.0,20.85530962
860US12419,12419,19.515431033680002,39.030862067360005,3.0,5.762716969797356
860US12420,12420,21.4,42.8,1.0,13.63387636
860US12421,12421,72.60279720199,145.20559440398,0.0,32.343974774479356
860US12422,12422,30.67,61.34,0.0,20.85530962
860US12423,12423,30.67,61.34,0.0,20.85530962
860US12424,12424,55.957200009279994,111.91440001855999,0.0,21.578358192932544
860US12427,12427,38.2,76.4,0.0,14.21391846
860US12428,12428,16.69094192401094,33.38188384802188,3.663681018663681,9.816191946126898
860US12429,12429,21.38,42.76,5.0,4.977427539
860US12430,12430,57.55415789638584,115.10831579277168,0.0,25.324761323405696
860US12431,12431,26.52677989224,53.05355978448,0.985054348,14.455921047523839
860US12432,12432,19.48,38.96,4.0,11.4167867
860US12433,12433,9.86,19.72,3.0,4.060425007
860US12434,12434,72.88861198862,145.77722397724,0.0,32.53988510160949
860US12435,12435,10.96469879565,21.9293975913,4.0,6.342127343946605
860US12436,12436,36.1455121966,72.2910243932,0.0,16.71093671176456
860US12438,12438,56.92,113.84,0.0,26.98395025
860US12439,12439,39.11370891371,78.22741782742,0.0,22.295259814712868
860US12440,12440,24.7878158722,49.5756317444,1.9040156700000002,8.54502663730354
860US12441,12441,31.88,63.76,0.0,18.83092025
860US12442,12442,46.89540146478541,93.79080292957082,0.0,18.9262201376254
860US12443,12443,1.4188524497000001,2.8377048994000003,3.046964998,1.2124564932096802
860US12444,12444,56.05,112.1,0.0,21.59479474
860US12446,12446,31.28148106611,62.56296213222,0.229398664,12.684427411018593
860US12448,12448,19.43,38.86,2.0,8.47628037
860US12449,12449,11.9591445427,23.9182890854,5.0,7.275366563062435
860US12450,12450,38.2,76.4,0.0,14.21391846
860US12451,12451,19.665928298805927,39.33185659761185,1.012804095012804,10.240732734650296
860US12452,12452,,,,
860US12453,12453,23.17975903658,46.35951807316,4.0,13.6692127807877
860US12454,12454,37.74,75.48,0.0,22.48201467
860US12455,12455,56.671830520088164,113.34366104017633,0.0,26.72050015253101
860US12456,12456,17.79,35.58,4.0,9.421422087
860US12457,12457,28.442836531159998,56.885673062319995,0.860576924,11.943553751830493
860US12458,12458,21.08405077023,42.16810154046,1.212182739,11.624930704461331
860US12459,12459,57.889999993210004,115.77999998642001,0.0,27.315474255914626
860US12460,12460,33.77032679955,67.5406535991,0.0,20.80439577963766
860US12461,12461,22.312799245060003,44.625598490120005,1.998114986,7.044682514298052
860US12463,12463,21.197341771629997,42.394683543259994,1.1898734169999998,10.9177773020693
860US12464,12464,35.25,70.5,0.0,14.5622961
860US12465,12465,34.28109589144,68.56219178288,0.0,19.61271764759533
860US12466,12466,15.098603836640002,30.197207673280005,5.000000000000001,2.976263770083038
860US12468,12468,55.79586564227,111.59173128454,0.0,26.96111533685156
860US12469,12469,41.979437158479996,83.95887431695999,0.0,22.703249283606432
860US12470,12470,22.64,45.28,1.0,13.99777217
860US12471,12471,21.38,42.76,5.0,4.977427539
860US12472,12472,21.7976280312,43.5952560624,2.69541779,6.93292648059147
860US12473,12473,22.61373961158,45.22747922316,1.0,13.943451616830217
860US12474,12474,73.41,146.82,0.0,32.61985839
860US12475,12475,13.006272728219999,26.012545456439998,4.918181818,5.493085590650615
860US12477,12477,20.16934178722,40.33868357444,3.967938474,11.584861988462425
860US12480,12480,38.20556756587443,76.41113513174886,0.0,16.32162278450362
860US12481,12481,22.161615380558388,44.323230761116776,2.010769230989231,7.009776443563882
860US12482,12482,21.37744791711,42.75489583422,1.0,11.419588145730218
860US12483,12483,10.94,21.88,4.0,6.370936344
860US12484,12484,25.48603174806,50.97206349612,2.193362193,6.45770267552267
860US12485,12485,37.3846666627,74.7693333254,0.0,15.850999059248693
860US12486,12486,25.08,50.16,2.0,8.7762839
860US12487,12487,20.69115853936,41.38231707872,5.0,4.757972415057739
860US12489,12489,21.079512195299998,42.159024390599996,1.0,12.02324576743138
860US12490,12490,23.23,46.46,4.0,13.70449406
860US12491,12491,7.629992171310007,15.259984342620013,3.0031323419968676,3.2919769301180484
860US12492,12492,56.05,112.1,0.0,21.59479474
860US12493,12493,21.38,42.76,5.0,4.977427539
860US12494,12494,22.46893181102893,44.93786362205786,1.9727272739727273,7.151933154588248
860US12495,12495,19.43,38.86,2.0,8.47628037
860US12496,12496,42.10816091730184,84.21632183460368,0.0,24.22321387877218
860US12498,12498,13.085055113749998,26.170110227499997,2.768830373,6.408661543599403
860US12501,12501,30.67311302755,61.3462260551,0.225095785,8.307519741188564
860US12502,12502,24.277550744290004,48.55510148858001,1.604871448,11.785044331280806
860US12503,12503,27.59,55.18,1.0,13.20567987
860US12504,12504,,,,
860US12506,12506,,,,
860US12507,12507,12.35,24.7,6.0,9.826397641
860US12508,12508,9.7643701252,19.5287402504,5.443530293,3.2975567951681897
860US12510,12510,,,,
860US12511,12511,,,,
860US12512,12512,13.861739129810001,27.723478259620002,4.0,6.169720036403626
860US12513,12513,12.7,25.4,1.0,4.836082801
860US12514,12514,9.83840538465,19.6768107693,4.888731396,5.225409214048953
860US12515,12515,20.221361060359996,40.44272212071999,4.162570887999999,8.455371049288557
860US12516,12516,22.826160992659997,45.65232198531999,1.0,14.090346128131554
860US12517,12517,22.7,45.4,1.0,14.11377479
860US12518,12518,9.35839459556,18.71678919112,3.764687402,4.20333934713626
860US12520,12520,8.7981552696,17.5963105392,3.8596866100000002,3.766556734247178
860US12521,12521,18.89984761782985,37.7996952356597,1.0,10.088644966945477
860US12522,12522,30.81174893768,61.62349787536,0.45617021199999996,8.93559859134231
860US12523,12523,17.21057030439,34.42114060878,2.4621435590000003,8.733124596738353
860US12524,12524,13.715936747635936,27.431873495271873,4.950894048950895,7.201291763312357
860US12525,12525,27.530685918350002,55.061371836700005,4.0,12.791710675674489
860US12526,12526,15.427179347580001,30.854358695160002,2.0,9.753876883889724
860US12527,12527,11.24,22.48,5.0,3.855621335
860US12528,12528,12.401406528858592,24.802813057717184,6.216461350783538,3.630528293234263
860US12529,12529,24.12542076358542,48.25084152717084,1.0790260550790263,12.567726987940503
860US12530,12530,12.7,25.4,1.0,4.836082801
860US12531,12531,30.523032723846963,61.04606544769393,1.0792727289207271,13.581369667874016
860US12533,12533,20.68773237359773,41.37546474719546,4.7536001517536,11.620727046075695
860US12534,12534,5.491753706109999,10.983507412219998,1.090218239,2.578182949646135
860US12537,12537,,,,
860US12538,12538,7.914424209,15.828848418,5.0,4.1600445355610685
860US12540,12540,20.43938995029,40.87877990058,4.327406498,10.181939219730001
860US12541,12541,18.48,36.96,1.0,9.443875498
860US12542,12542,15.613173051379999,31.226346102759997,4.0,6.54949234675632
860US12543,12543,12.55483345235,25.1096669047,4.0,10.277212062890653
860US12544,12544,12.7,25.4,1.0,4.836082801
860US12545,12545,17.760928198050003,35.521856396100006,4.507115137,10.761830060369093
860US12546,12546,32.75934097676,65.51868195352,0.150429799,11.740321184098452
860US12547,12547,15.55218914258,31.10437828516,4.0105078800000005,6.524220694280084
860US12548,12548,20.5912540715,41.182508143,4.0,8.860375265967509
860US12549,12549,14.220972963740973,28.441945927481946,4.385803960385804,9.918121155013605
860US12550,12550,4.94540480841,9.89080961682,5.730140583,2.5201498530023874
860US12551,12551,3.7,7.4,7.0,1.407371911
860US12552,12552,8.65,17.3,4.0,6.411355125
860US12553,12553,6.68159322701,13.36318645402,4.185933087,2.8853775164072446
860US12555,12555,8.65,17.3,4.0,6.411355125
860US12561,12561,22.58428426656,45.16856853312,5.4839893680000005,8.883600473995735
860US12563,12563,29.28623845816,58.57247691632,1.411079888,7.660714045072823
860US12564,12564,35.82194444953,71.64388889906,0.030465949,13.120817251255101
860US12565,12565,12.7,25.4,1.0,4.836082801
860US12566,12566,23.142735936330002,46.285471872660004,3.418103448,13.187907238496443
860US12567,12567,23.262977208040002,46.525954416080005,2.992165242,8.982338061706125
860US12568,12568,,,,
860US12569,12569,15.335893993265893,30.671787986531786,4.834796076834796,7.282112103460892
860US12570,12570,26.929968814240034,53.85993762848007,3.3668615966331386,14.965942698750304
860US12571,12571,13.18551834786,26.37103669572,6.064320849,7.1533806992135
860US12572,12572,3.73186481414,7.46372962828,6.603333335,3.568445817351187
860US12574,12574,0.0,0.0,7.0,3.274081878
860US12575,12575,11.725076763640002,23.450153527280005,4.0,6.692019527880265
860US12577,12577,12.89282258167,25.78564516334,3.7594086019999997,6.715187522397204
860US12578,12578,9.48854338371,18.97708676742,4.9121900830000005,7.049026127495109
860US12580,12580,7.292936220510001,14.585872441020001,5.027411702,3.825459967984531
860US12581,12581,17.018552076760002,34.037104153520005,4.84419983,5.841979649726087
860US12582,12582,26.223433596493432,52.446867192986865,2.6325775106325775,14.776553069587068
860US12583,12583,14.39805075828,28.79610151656,4.615228428,10.134076900609946
860US12584,12584,6.2,12.4,3.0,2.771789213
860US12585,12585,23.22809782754,46.45619565508,4.0,12.538115485166713
860US12586,12586,14.151777402861777,28.303554805723554,4.0,9.119893286501291
860US12588,12588,,,,
860US12589,12589,19.057004648750002,38.114009297500004,3.938232558,9.797787463251723
860US12590,12590,15.22880382256,30.45760764512,4.202018974,7.867827520887616
860US12592,12592,30.509950415149994,61.01990083029999,0.224793388,8.427022902956997
860US12594,12594,32.357875303369994,64.71575060673999,0.11622276,11.035716924705376
860US12601,12601,5.143610864336389,10.287221728672778,6.42076973857923,2.0410870676158224
860US12602,12602,2.78,5.56,7.0,0.529011333
860US12603,12603,9.036220987153778,18.072441974307555,5.930485233069515,3.7827070176325783
860US12604,12604,,,,
860US12701,12701,5.011874678821875,10.02374935764375,4.56891891956892,2.05724178830226
860US12719,12719,27.72598811319,55.45197622638,2.383358098,12.911226494076777
860US12720,12720,17.63,35.26,3.0,9.846168053
860US12721,12721,15.434395151005603,30.868790302011206,6.459623363540376,8.008347964156657
860US12722,12722,18.84,37.68,4.0,10.8053139
860US12723,12723,28.350544518420545,56.70108903684109,0.9315673289315674,14.397693145034678
860US12724,12724,16.05,32.1,1.0,10.5141319
860US12725,12725,26.20413793444,52.40827586888,0.689655172,15.471535878222527
860US12726,12726,27.325104311780002,54.650208623560005,2.936022254,14.150951047856005
860US12729,12729,11.43519448293,22.87038896586,4.07528231,5.4876552690570595
860US12732,12732,28.8171645005,57.634329001,2.0995671,13.242341532460278
860US12733,12733,6.96641205696,13.93282411392,4.0,2.8879533604399255
860US12734,12734,7.059601273629999,14.119202547259999,4.0,4.74374772102934
860US12736,12736,32.75,65.5,0.0,16.26413269
860US12737,12737,21.51,43.02,4.0,11.02499878
860US12738,12738,10.240000002750001,20.480000005500003,4.99099099,4.176986508181181
860US12740,12740,18.891079959868918,37.782159919737836,1.5628245064371755,11.048163292833065
860US12741,12741,32.49738636184,64.99477272368,0.051136364,16.154936137178037
860US12742,12742,8.48655172478,16.97310344956,4.0,3.0083319629840553
860US12743,12743,29.2,58.4,2.0,13.35851211
860US12745,12745,25.719333330719998,51.438666661439996,1.0,13.486137618085644
860US12746,12746,8.2225714278,16.4451428556,4.0,4.450610275174311
860US12747,12747,8.75544978418,17.51089956836,4.0,3.0439965251210883
860US12748,12748,19.26697175592,38.53394351184,1.5333333329999999,11.182383868038238
860US12749,12749,8.84,17.68,4.0,6.061955626
860US12750,12750,27.81,55.62,1.0,14.12873345
860US12751,12751,8.67,17.34,4.0,3.062889493
860US12752,12752,29.79,59.58,3.0,15.25526547
860US12754,12754,5.95800461111,11.91600922222,3.964093358,3.0544562759326688
860US12758,12758,17.28343577706,34.56687155412,2.44266055,10.122728730088948
860US12759,12759,9.0838565022,18.1677130044,4.0,3.5574789817812285
860US12760,12760,38.2901151608,76.5802303216,0.0,22.0089947870664
860US12762,12762,10.758799999999999,21.517599999999998,3.7800000000000002,6.8605362776700005
860US12763,12763,14.16032863239,28.32065726478,3.8896713619999996,4.703704715102722
860US12764,12764,33.97770880451229,67.95541760902458,0.7501915722498084,15.915308539053383
860US12765,12765,15.42,30.84,2.0,9.088705566
860US12766,12766,19.3289954344,38.6579908688,0.803652968,11.643127489114155
860US12767,12767,32.75,65.5,0.0,16.26413269
860US12768,12768,12.526635508909997,25.053271017819995,2.857142857,6.522688678861313
860US12769,12769,,,,
860US12770,12770,21.51,43.02,4.0,11.02499878
860US12771,12771,4.41219805874,8.82439611748,4.0,2.117136916644949
860US12775,12775,7.477935748500001,14.955871497000002,5.98632946,4.37504873564458
860US12776,12776,31.621066682241068,63.242133364482136,0.8539682528539683,17.03085533320549
860US12777,12777,16.782948458089997,33.565896916179994,4.0,7.278938229656766
860US12778,12778,17.63,35.26,3.0,9.846168053
860US12779,12779,12.652134147119998,25.304268294239996,4.00174216,2.8838914867390644
860US12780,12780,14.62010290416,29.24020580832,4.0,6.597374714353529
860US12781,12781,,,,
860US12783,12783,9.817595419742403,19.635190839484807,3.734732824265267,6.609607252733232
860US12784,12784,,,,
860US12785,12785,14.61,29.22,4.0,6.537680045
860US12786,12786,16.725488123749997,33.450976247499995,3.102902375,9.456763606757185
860US12787,12787,5.97160714319,11.94321428638,4.0,5.199929844173828
860US12788,12788,4.23412016646,8.46824033292,3.566523606,4.242475328401593
860US12789,12789,13.593104719320001,27.186209438640002,4.0,3.3901018021717055
860US12790,12790,20.8951345843,41.7902691686,4.095400339999999,9.36990771964934
860US12791,12791,15.500000000880002,31.000000001760004,1.163043478,10.227168479154793
860US12792,12792,29.2,58.4,2.0,13.35851211
860US12801,12801,2.18384858694,4.36769717388,3.0,0.7496980781841595
860US12803,12803,4.73879327733,9.47758655466,3.0,1.7647521305426077
860US12804,12804,5.563745005466254,11.127490010932508,2.968053438031946,2.9484750457181446
860US12808,12808,26.78,53.56,1.0,13.22723033
860US12809,12809,15.171232152308772,30.342464304617543,1.9726190470273812,7.697954302679545
860US12810,12810,44.32,88.64,0.0,20.72144363
860US12811,12811,48.01,96.02,0.0,30.05040526
860US12812,12812,62.81,125.62,0.0,37.56748329
860US12814,12814,30.02775280792,60.05550561584,0.009831461,18.832670327102004
860US12815,12815,26.78,53.56,1.0,13.22723033
860US12816,12816,26.763860425013863,53.52772085002773,1.253975265253975,13.867097930587704
860US12817,12817,34.69246648894753,69.38493297789506,0.31992850768007147,23.046208901680608
860US12819,12819,25.27,50.54,1.0,12.53464837
860US12820,12820,,,,
860US12821,12821,14.62,29.24,2.0,10.41708743
860US12822,12822,21.49164117431,42.98328234862,2.5296367109999998,10.733130064213778
860US12823,12823,24.004594595719997,48.009189191439994,2.0,12.353970514429976
860US12824,12824,27.41085714216,54.82171428432,0.542857143,17.375617870459063
860US12827,12827,19.57625854361,39.15251708722,2.0,10.665111937475878
860US12828,12828,10.530934234390001,21.061868468780002,2.930211817,4.767158820112436
860US12831,12831,10.510932572120932,21.021865144241865,3.2414758262414756,5.684804750001871
860US12832,12832,23.935433094324566,47.87086618864913,1.4282482225717517,14.300617888544364
860US12833,12833,13.90902995187097,27.81805990374194,2.065145030934855,5.932626198525836
860US12834,12834,24.864618498864616,49.72923699772923,1.6556380826556383,12.91235186952932
860US12835,12835,32.99346570751,65.98693141502,0.412068076,16.4859798865096
860US12836,12836,26.3194635235,52.638927047,1.0,13.008370274972469
860US12837,12837,27.026468842600003,54.05293768520001,4.329376852,17.89250092360001
860US12838,12838,15.34,30.68,2.0,8.580466349
860US12839,12839,2.554689196345311,5.109378392690622,2.861223826138776,1.3073355724410196
860US12841,12841,25.27,50.54,1.0,12.53464837
860US12842,12842,62.81,125.62,0.0,37.56748329
860US12843,12843,47.90050444921,95.80100889842,0.0,29.77358146813669
860US12844,12844,22.004475520840003,44.00895104168001,2.0,11.217347771337284
860US12845,12845,12.440424397280001,24.880848794560002,2.841143531,7.984115982692527
860US12846,12846,17.3,34.6,3.0,7.717728916
860US12847,12847,59.11,118.22,0.0,34.75374241
860US12848,12848,,,,
860US12849,12849,26.794520548599998,53.589041097199996,1.01369863,16.43236645959563
860US12850,12850,18.27447784715448,36.54895569430896,2.505537974505538,9.975216789514404
860US12851,12851,62.43,124.86,0.0,24.87899565
860US12852,12852,62.43,124.86,0.0,24.87899565
860US12853,12853,46.43122101378,92.86244202756,0.0,27.808359959562342
860US12854,12854,26.86,53.72,1.0,16.46042243
860US12855,12855,62.43,124.86,0.0,24.87899565
860US12856,12856,48.01,96.02,0.0,30.05040526
860US12857,12857,53.23393219962,106.46786439924,0.206779661,23.152489904302037
860US12858,12858,28.62,57.24,1.0,16.71045549
860US12859,12859,17.446206181900003,34.892412363800005,1.591752577,7.71929583812879
860US12860,12860,37.04740213716,74.09480427432,0.355871886,20.51700406887825
860US12861,12861,24.57220907876,49.14441815752,1.0,12.231378860374736
860US12862,12862,43.7933333392,87.5866666784,0.0,28.110724830880507
860US12863,12863,12.22,24.44,4.0,7.710283663
860US12864,12864,62.81,125.62,0.0,37.56748329
860US12865,12865,33.818386901610005,67.63677380322001,0.147619048,15.07752559466486
860US12866,12866,5.607081576524163,11.214163153048325,4.985162059970324,2.6726163945427794
860US12870,12870,28.8756994815,57.751398963,0.981865285,16.852523715600157
860US12871,12871,14.23130907071,28.46261814142,2.5687126559999998,8.330783956007028
860US12872,12872,28.62,57.24,1.0,16.71045549
860US12873,12873,36.82382978879,73.64765957758,0.0,16.623916471875845
860US12874,12874,26.78,53.56,1.0,13.22723033
860US12878,12878,44.32,88.64,0.0,20.72144363
860US12883,12883,3.78706743891,7.57413487782,1.0,2.87087361938289
860US12884,12884,14.34139072768,28.68278145536,2.814569536,9.16705390843535
860US12885,12885,24.946763226220003,49.89352645244001,1.6364399660000002,16.531391645525694
860US12886,12886,48.01,96.02,0.0,30.05040526
860US12887,12887,26.65001203795001,53.30002407590002,6.456478142456478,18.42925187458544
860US12901,12901,61.50145081762,123.00290163524,0.0,19.116815221277317
860US12903,12903,62.59058118184,125.18116236368,0.0,18.4567001499402
860US12910,12910,52.75398249132,105.50796498264,0.0,27.737115762534366
860US12911,12911,69.96149999999999,139.92299999999997,0.0,14.743200896
860US12912,12912,59.3343925250756,118.6687850501512,0.0,22.334770138914646
860US12913,12913,56.21466217300001,112.42932434600002,0.0,11.04438172922747
860US12914,12914,1.72107580212,3.44215160424,3.7946210259999997,9.259001880490569
860US12915,12915,24.77,49.54,1.0,13.09678054
860US12916,12916,15.704686474924687,31.409372949849374,2.940594058940594,10.378920771235471
860US12917,12917,18.62,37.24,2.0,7.746533856
860US12918,12918,62.53540922018,125.07081844036,0.0,23.81709381002393
860US12919,12919,43.56596112662999,87.13192225325999,0.0,21.23324755606925
860US12920,12920,20.17333030963,40.34666061926,1.8107985480000002,8.823322659136315
860US12921,12921,50.91674956344,101.83349912688,0.0,18.61543373183456
860US12922,12922,0.0,0.0,0.0,27.62640614
860US12923,12923,45.99,91.98,0.0,20.94158255
860US12924,12924,70.33,140.66,0.0,14.85175718
860US12926,12926,11.41879327848,22.83758655696,2.773491592,8.322003121819915
860US12927,12927,61.98,123.96,0.0,40.3699491
860US12928,12928,18.997169400960004,37.99433880192001,1.0,8.721350877549035
860US12929,12929,45.99,91.98,0.0,20.94158255
860US12930,12930,25.55838149264,51.11676298528,1.043352601,13.038034127857237
860US12932,12932,50.0250246338,100.0500492676,0.0,16.887779867803868
860US12933,12933,,,,
860US12934,12934,45.99,91.98,0.0,20.94158255
860US12935,12935,47.95357819944,95.90715639888,0.0,23.128480222671314
860US12936,12936,52.85999999915,105.7199999983,0.0,15.748438339883498
860US12937,12937,0.0,0.0,4.0,9.234511933
860US12939,12939,,,,
860US12941,12941,55.48794354826,110.97588709652,0.0,21.79106750648685
860US12942,12942,51.51,103.02,0.0,22.85621619
860US12943,12943,51.51,103.02,0.0,22.85621619
860US12944,12944,66.12580446210418,132.25160892420837,0.0,13.604162834860423
860US12945,12945,15.191232877760001,30.382465755520002,3.0,5.5749112355358035
860US12946,12946,27.82758111635,55.6551622327,2.4544394790000004,7.447248076667318
860US12950,12950,53.36,106.72,0.0,15.97703316
860US12952,12952,48.70201413075,97.4040282615,0.0,21.44316824899458
860US12953,12953,8.72270129798,17.44540259596,2.354285714,4.848616591455047
860US12955,12955,43.94821306418,87.89642612836,0.096219931,20.18675624188914
860US12956,12956,27.131999998319998,54.263999996639996,0.741666667,13.659345680617633
860US12957,12957,14.35122194912,28.70244389824,3.1733167079999998,10.075112278670945
860US12958,12958,52.737267085190005,105.47453417038001,0.0,28.405816949947244
860US12959,12959,52.81,105.62,0.0,28.53722714
860US12960,12960,28.39832876664,56.79665753328,0.490410959,14.261630454345484
860US12961,12961,30.87,61.74,0.0,15.43719401
860US12962,12962,67.53099652227999,135.06199304455998,0.0,23.113227870632418
860US12964,12964,54.81909090876,109.63818181752,0.0,23.46917966266598
860US12965,12965,16.223404267,32.446808534,0.0,21.87100062521781
860US12966,12966,16.70657971122658,33.41315942245316,2.6652173916652173,10.596361596150313
860US12967,12967,29.147070719247072,58.294141438494144,0.14747474614747474,16.62487441485859
860US12969,12969,23.19361623365,46.3872324673,1.118081181,12.246457543043322
860US12970,12970,41.25833333857,82.51666667714,0.0,12.63672763365345
860US12972,12972,71.71111027755889,143.42222055511778,0.0,17.471745235596412
860US12973,12973,0.0,0.0,0.0,27.62640614
860US12974,12974,25.83,51.66,1.0,13.04009514
860US12975,12975,62.96,125.92,0.0,12.6806315
860US12976,12976,38.64,77.28,0.0,11.64333659
860US12977,12977,32.773333336229996,65.54666667245999,0.999999999,8.628170317976075
860US12978,12978,61.34,122.68,0.0,23.78055761
