HEROP_ID,ZIP,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
860US13101,13101,11.073336360486666,22.14667272097333,10.369900271630101,5.318215861353371
860US13102,13102,7.75,15.5,15.0,3.04523305
860US13103,13103,11.49710382341,22.99420764682,32.464480876,5.31184325318697
860US13104,13104,3.0226638770926644,6.045327754185329,59.62624765462625,1.6015446990759314
860US13108,13108,7.430364241839636,14.860728483679273,51.28403237571596,4.616386034805353
860US13110,13110,9.284536000000001,18.569072000000002,41.45920000000001,5.5650731498864
860US13111,13111,8.27909694386,16.55819388772,10.025232402999999,4.021712052081315
860US13112,13112,5.988639123368639,11.977278246737278,55.255164030255166,2.8012227366302813
860US13113,13113,10.45,20.9,21.0,3.040497541
860US13114,13114,2.73334667728,5.46669335456,9.568902236,2.3105795590360176
860US13115,13115,7.27,14.54,12.0,4.257010604
860US13116,13116,0.0,0.0,61.0,1.301790468
860US13117,13117,11.502500003009999,23.005000006019998,13.009259259,3.138824251017949
860US13118,13118,7.989006982739999,15.978013965479999,7.32777347,5.132088157468638
860US13119,13119,0.0,0.0,42.0,2.260956028
860US13120,13120,8.52281559848,17.04563119696,60.524113482,3.7819730800573135
860US13121,13121,,,,
860US13122,13122,7.8882591926117405,15.776518385223481,31.050290124949708,4.0984835553738925
860US13123,13123,15.6,31.2,11.0,6.832099531
860US13124,13124,20.447499999999998,40.894999999999996,5.0,12.37994938625
860US13126,13126,5.1788381140299995,10.357676228059999,8.089608394999999,2.578422154650518
860US13131,13131,11.61112238359,23.22224476718,15.594029850000002,7.11730603837572
860US13132,13132,7.2182126095,14.436425219,50.777488276999996,3.5816613356547746
860US13134,13134,,,,
860US13135,13135,4.68361429864,9.36722859728,54.235815030000005,2.2309869666198416
860US13136,13136,19.46476190452,38.92952380904,5.0,12.014013868005161
860US13137,13137,,,,
860US13138,13138,9.89,19.78,49.0,6.910436074
860US13139,13139,,,,
860US13140,13140,2.78911008617,5.57822017234,13.761831273,3.957353580239832
860US13141,13141,5.840317001939685,11.68063400387937,28.279538917720465,4.426257208804324
860US13142,13142,4.57057219927,9.14114439854,5.494736843,2.4861040676169344
860US13143,13143,11.74787218403,23.49574436806,8.211328978,4.906491983726426
860US13144,13144,12.221072550870002,24.442145101740003,3.509463723,7.043127511576892
860US13145,13145,8.600684160460002,17.201368320920004,7.872539831000001,5.592129730987868
860US13146,13146,11.50877952356,23.01755904712,12.779527559999998,6.753696670646637
860US13147,13147,18.309880948199996,36.61976189639999,6.42261905,8.486691710644683
860US13148,13148,4.83223983484,9.66447966968,14.131294293,2.6706573661024673
860US13152,13152,2.6882548033400004,5.376509606680001,30.193911191,2.9188032973320297
860US13153,13153,0.0,0.0,42.0,2.260956028
860US13154,13154,0.0,0.0,6.0,2.873098099
860US13155,13155,20.93238493828,41.86476987656,4.999999999999999,12.560502701517525
860US13156,13156,11.476744752076744,22.953489504153488,7.907108238907109,4.4924660047291844
860US13157,13157,15.6,31.2,11.0,6.832099531
860US13158,13158,23.945758928710003,47.891517857420006,10.181547628,10.634703362541531
860US13159,13159,5.347396874179999,10.694793748359999,45.047029686,3.7114220621580394
860US13160,13160,15.655355123680001,31.310710247360003,7.945885007999999,7.549347307944443
860US13162,13162,12.02,24.04,24.0,5.661969178
860US13163,13163,4.8650000003,9.7300000006,48.642857146000004,2.3729135985236933
860US13164,13164,6.0193762384700005,12.038752476940001,61.0,2.5991750792204127
860US13165,13165,4.241144780168856,8.482289560337712,13.397925983602075,3.1773453905128295
860US13166,13166,1.19443345512,2.38886691024,39.382311398000006,1.2856423512302821
860US13167,13167,11.604516517,23.209033034,32.236036029000005,5.03503403037997
860US13201,13201,1.42,2.84,65.0,0.401788786
860US13202,13202,1.39438636328,2.78877272656,65.007727273,0.4483864249605172
860US13203,13203,1.5659841203,3.1319682406,65.023820982,0.4968893711060659
860US13204,13204,1.09647840131,2.19295680262,65.390710636,0.5853608378523132
860US13205,13205,2.808878124518878,5.617756249037756,65.24187500024188,1.0106235629443006
860US13206,13206,0.7999166195599166,1.599833239119833,64.68727666368727,0.4138222410629673
860US13207,13207,2.9121738401621737,5.8243476803243475,65.29961480529961,1.186340631440485
860US13208,13208,0.77435531578,1.54871063156,67.657317892,0.49751988355153015
860US13209,13209,4.33235285856,8.66470571712,64.30772600899999,1.6076137554008876
860US13210,13210,2.32520664421,4.65041328842,64.634028583,0.6621396900739414
860US13211,13211,1.2777781692199999,2.5555563384399997,66.009537267,0.585274982125413
860US13212,13212,1.6260611320939387,3.2521222641878773,64.18838512281161,0.7851843971172098
860US13214,13214,2.99661928245,5.9932385649,63.800206772,1.3137259412423048
860US13215,13215,6.24982243234,12.49964486468,61.716893471,3.0870119399952625
860US13217,13217,1.45,2.9,65.0,0.496877318
860US13218,13218,1.74,3.48,69.0,1.315292966
860US13219,13219,1.971512091078488,3.943024182156976,63.05533428194466,0.8492497088433942
860US13220,13220,0.0,0.0,66.0,0.213829055
860US13224,13224,1.6001909894101911,3.2003819788203822,64.04823702304823,0.7431849369084591
860US13225,13225,,,,
860US13235,13235,,,,
860US13244,13244,4.92637589971,9.85275179942,64.03147482,0.42964039709087887
860US13252,13252,,,,
860US13261,13261,,,,
860US13290,13290,1.74,3.48,69.0,1.315292966
860US13301,13301,1.9211538397499999,3.8423076794999997,4.115384615,2.2706686433668866
