HEROP_ID,ZIP,HospTmDr,HospTmDr2,HospCntDr,HospMinDis
860US00916,00916,0.0,0.0,0.0,0.85071103
860US00917,00917,0.0,0.0,0.0,0.5705130590945805
860US00918,00918,0.0,0.0,0.0,0.5799863059376862
860US00919,00919,0.0,0.0,0.0,1.020625024
860US00920,00920,0.0,0.0,0.0,0.47121720756337154
860US00921,00921,0.0,0.0,0.0,0.4642761726189147
860US00922,00922,0.0,0.0,0.0,0.906896474
860US00923,00923,0.0,0.0,0.0,0.806841363126057
860US00924,00924,0.0,0.0,0.0,0.7522596004963884
860US00925,00925,0.0,0.0,0.0,0.3981680468780187
860US00926,00926,0.0,0.0,0.0,1.1074904426265053
860US00927,00927,0.0,0.0,0.0,0.5613197658812508
860US00928,00928,0.0,0.0,0.0,1.027116597
860US00929,00929,0.0,0.0,0.0,1.156387577
860US00931,00931,0.0,0.0,0.0,1.027116597
860US00934,00934,0.0,0.0,0.0,1.0728295616594954
860US00935,00935,,,,
860US00936,00936,0.0,0.0,0.0,0.836805959
860US00937,00937,0.0,0.0,0.0,2.785222301
860US00940,00940,0.0,0.0,0.0,0.199273628
860US00949,00949,0.0,0.0,0.0,3.780559729611578
860US00950,00950,0.0,0.0,0.0,4.859524065
860US00951,00951,0.0,0.0,0.0,4.859524065
860US00952,00952,0.0,0.0,0.0,3.1258802099654397
860US00953,00953,0.0,0.0,0.0,3.936332939464664
860US00954,00954,0.0,0.0,0.0,4.886876741
860US00956,00956,0.0,0.0,0.0,1.380096887432491
860US00957,00957,0.0,0.0,0.0,1.743652160635938
860US00958,00958,0.0,0.0,0.0,1.818797509
860US00959,00959,0.0,0.0,0.0,1.4776508311448775
860US00960,00960,0.0,0.0,0.0,0.677222671
860US00961,00961,0.0,0.0,0.0,1.5467822632234378
860US00962,00962,0.0,0.0,0.0,2.5189597606187744
860US00963,00963,0.0,0.0,0.0,2.355865792
860US00965,00965,0.0,0.0,0.0,1.9693204571108356
860US00966,00966,0.0,0.0,0.0,0.707355585648157
860US00968,00968,0.0,0.0,0.0,0.8531161339600248
860US00969,00969,0.0,0.0,0.0,0.9963819338867944
860US00970,00970,0.0,0.0,0.0,0.123586064
860US00971,00971,0.0,0.0,0.0,0.6041914493449225
860US00975,00975,,,,
860US00976,00976,0.0,0.0,0.0,1.7906370397247906
860US00977,00977,0.0,0.0,0.0,2.355865792
860US00979,00979,0.0,0.0,0.0,2.3266993687022928
860US00981,00981,0.0,0.0,0.0,2.785222301
860US00982,00982,0.0,0.0,0.0,0.9414168972756447
860US00983,00983,0.0,0.0,0.0,1.7546501194099668
860US00984,00984,0.0,0.0,0.0,1.327198199
860US00985,00985,0.0,0.0,0.0,2.5465202348931046
860US00986,00986,0.0,0.0,0.0,2.723770886
860US00987,00987,0.0,0.0,0.0,2.7175205220953984
860US00988,00988,0.0,0.0,0.0,1.256629434
860US01001,01001,7.81086103260914,15.62172206521828,5.293111752706888,3.674009009051368
860US01002,01002,17.799118103170002,35.598236206340005,4.953103449,8.290395450563093
860US01003,01003,15.783774834859999,31.567549669719998,5.695364238,7.439597311287286
860US01004,01004,15.07,30.14,6.0,7.327257251
860US01005,01005,21.194329691555666,42.38865938311133,2.0039721949960274,12.632518336896092
860US01007,01007,19.667672061879998,39.335344123759995,4.294660414,9.786855204638247
860US01008,01008,22.58175767845,45.1635153569,1.018771331,11.970064261546582
860US01009,01009,6.33,12.66,5.0,2.261627645
860US01010,01010,14.144368306829998,28.288736613659996,2.004282656,7.434420928951191
860US01011,01011,22.647043742149997,45.29408748429999,1.110105581,12.107115306335626
860US01012,01012,17.48,34.96,2.0,7.055426701
860US01013,01013,5.575308401385308,11.150616802770616,6.999999999999999,1.9085167864334551
860US01014,01014,3.95,7.9,7.0,1.7011725
860US01020,01020,7.5991235106491235,15.198247021298247,6.999999999999999,3.0044858416296125
860US01021,01021,5.27,10.54,7.0,2.013762364
860US01022,01022,11.02856012716,22.05712025432,7.0,4.054940623057047
860US01026,01026,26.94206238848,53.88412477696,1.953206239,14.4641403413746
860US01027,01027,8.680887681760886,17.361775363521772,6.536634460536634,4.435732068965407
860US01028,01028,10.56266513626,21.12533027252,5.002566527,5.915672927381323
860US01029,01029,26.59,53.18,1.0,13.83476153
860US01030,01030,9.528012912888014,19.05602582577603,4.977044476977045,4.735300526211906
860US01031,01031,24.24072512237,48.48145024474,1.9983136590000001,14.4766940244007
860US01032,01032,17.48,34.96,2.0,7.055426701
860US01033,01033,14.995275729515276,29.990551459030552,6.999999999999999,7.593238747671218
860US01034,01034,17.5462401584,35.0924803168,1.6210629920000001,8.252472497587032
860US01035,01035,11.75,23.5,6.0,4.591263991
860US01036,01036,17.9,35.8,4.0,6.023391136
860US01037,01037,24.26,48.52,2.0,14.48741682
860US01038,01038,8.24,16.48,7.0,4.230810768
860US01039,01039,16.96810419784,33.93620839568,2.42691751,7.235490327987195
860US01040,01040,4.08874395506,8.17748791012,6.997900752,1.3584605156079956
860US01041,01041,4.3878392435,8.775678487,7.0,1.3705560779583612
860US01050,01050,17.821476457769997,35.64295291553999,3.605746209,9.700092423143806
860US01053,01053,0.0,0.0,7.0,1.267033546
860US01054,01054,20.92103614363,41.84207228726,1.119277109,12.357572440012271
860US01056,01056,13.11282748142,26.22565496284,5.558982188,6.2439520693617725
860US01057,01057,15.18773989499,30.37547978998,3.5383557870000004,5.531987532234867
860US01059,01059,,,,
860US01060,01060,4.459594541640406,8.919189083280813,7.000000000000001,1.3076583176333698
860US01061,01061,4.4,8.8,7.0,1.378275947
860US01062,01062,2.887472933192527,5.774945866385054,6.999632960000368,1.171297542391523
860US01063,01063,,,,
860US01066,01066,8.24,16.48,7.0,4.230810768
860US01068,01068,25.622733155497265,51.24546631099453,3.0233160629766833,13.711288032568765
860US01069,01069,2.17616007641,4.35232015282,5.79761905,2.8308915161283634
860US01070,01070,27.18546925504,54.37093851008,1.987055016,14.652047239128708
860US01071,01071,14.78,29.56,2.0,6.09601537
860US01072,01072,21.14,42.28,1.0,12.58310829
