HEROP_ID,PcpPer100k,SpPer100k
140US12011060213,22.26,22.26
140US12005000300,13.65,13.65
140US12011060403,0.0,0.0
140US12031002200,0.0,0.0
140US12031002901,0.0,0.0
140US12071080204,38.36,115.07
140US12073001902,0.0,0.0
140US12073002415,0.0,0.0
140US12073002509,68.76,0.0
140US12007000200,11.01,0.0
140US12086003921,0.0,0.0
140US12107950700,137.74,91.83
140US12071020201,0.0,0.0
140US12031010303,144.15,65.52
140US12103027310,11.49,34.46
140US12115001403,0.0,14.74
140US12009065235,20.33,0.0
140US12071040112,0.0,0.0
140US12101031013,0.0,0.0
140US12073002403,734.09,81.57
140US12103023200,35.69,35.69
140US12103024004,54.77,91.29
140US12086007901,56.37,366.4
140US12109020200,38.45,38.45
140US12031010103,346.13,424.8
140US12113010815,0.0,0.0
140US12009066600,0.0,0.0
140US12109020806,86.71,86.71
140US12115000601,80.87,1253.54
140US12115001202,0.0,0.0
140US12117021318,0.0,0.0
140US12086008209,395.59,624.61
140US12071050400,0.0,7.93
140US12117021606,41.91,0.0
140US12127083003,16.27,0.0
140US12017450902,78.37,39.18
140US12009068501,0.0,0.0
140US12086011005,0.0,0.0
140US12117021307,216.89,216.89
140US12011100502,0.0,0.0
140US12011110308,57.86,101.26
140US12011110332,0.0,0.0
140US12031015801,29.62,0.0
140US12031016724,0.0,18.91
140US12071010102,0.0,0.0
140US12071010405,0.0,41.84
140US12115001402,0.0,0.0
140US12086005002,67.91,16.98
140US12101031505,0.0,0.0
140US12009071100,0.0,24.59
140US12011010502,71.98,47.98
140US12009062104,66.09,52.87
140US12009062400,0.0,0.0
140US12009063104,213.11,53.28
140US12017451700,51.84,77.76
140US12125960100,54.33,108.67
140US12127082704,41.68,125.05
140US12103024002,0.0,0.0
140US12086981000,inf,inf
140US12127082701,0.0,0.0
140US12127082904,0.0,0.0
140US12071070101,0.0,0.0
140US12073000901,946.86,2000.24
140US12073001402,18.68,18.68
140US12073002411,0.0,0.0
140US12079110302,133.16,199.73
140US12081000503,0.0,0.0
140US12081000805,58.91,162.0
140US12011020326,0.0,14.6
140US12097040802,23.41,105.36
140US12011020413,66.37,26.55
140US12086490100,106.33,159.49
140US12099008201,48.47,0.0
140US12101030404,71.84,71.84
140US12101030502,0.0,0.0
140US12081001106,115.96,162.34
140US12083001003,0.0,0.0
140US12083001207,7.37,0.0
140US12083002402,135.11,443.93
140US12086000120,23.75,23.75
140US12086000130,0.0,0.0
140US12086000213,0.0,19.47
140US12103027318,0.0,0.0
140US12103027402,131.17,360.71
140US12103027704,0.0,39.06
140US12105010300,0.0,25.63
140US12086011401,27.22,59.89
140US12011031203,0.0,101.01
140US12011040402,594.06,1254.13
140US12011043302,136.43,227.38
140US12011050602,28.45,170.7
140US12011060212,0.0,0.0
140US12011060700,30.32,0.0
140US12095016903,17.94,0.0
140US12095017103,35.25,62.67
140US12097040804,16.24,0.0
140US12097043600,0.0,0.0
140US12127083206,102.92,102.92
140US12127090804,81.35,23.24
140US12131950601,50.96,59.45
140US12095016402,315.58,118.34
140US12115002302,0.0,156.32
140US12103025106,426.62,767.92
140US12099005407,0.0,0.0
140US12115002510,76.03,126.71
140US12103025900,1201.97,2423.65
140US12103027322,203.92,329.41
140US12083001700,19.71,19.71
140US12086009806,0.0,29.56
140US12011010610,0.0,0.0
140US12011020302,93.97,26.85
140US12011020323,24.67,246.67
140US12011020415,69.16,23.05
140US12086012500,0.0,0.0
140US12086011500,26.78,66.94
140US12115002004,49.64,173.74
140US12011050307,54.85,27.42
140US12009068101,41.29,123.86
140US12011050401,45.01,22.51
140US12101032803,0.0,160.77
140US12086014500,0.0,0.0
140US12086015700,79.46,317.84
140US12011091000,93.81,281.43
140US12057013501,0.0,0.0
140US12099005501,27.86,139.31
140US12099005918,0.0,0.0
140US12099005934,0.0,0.0
140US12001001100,196.0,196.0
140US12001001806,52.79,0.0
140US12086014800,47.11,31.41
140US12086002900,30.33,0.0
140US12009064126,0.0,23.79
140US12009064800,165.07,825.35
140US12009065125,34.29,0.0
140US12009068300,149.64,74.82
140US12086008502,187.11,498.96
140US12071001701,875.77,746.03
140US12101031205,0.0,0.0
140US12011070204,248.1,132.32
140US12103022501,173.18,153.93
140US12115001803,0.0,36.93
140US12091020100,12.76,0.0
140US12071040110,0.0,0.0
140US12071040123,132.83,376.36
140US12011041300,10.69,0.0
140US12011091400,45.56,60.74
140US12086011009,0.0,0.0
140US12031016300,44.96,179.86
140US12057010814,0.0,406.5
140US12103024904,169.11,140.92
140US12031002300,247.22,61.8
140US12031013727,52.55,13.14
140US12103025415,109.48,153.27
140US13097080304,411.23,518.51
140US13097080508,0.0,0.0
140US13103030100,0.0,0.0
140US13059150500,20.44,20.44
140US13063040512,18.56,0.0
140US13063040617,0.0,0.0
140US13067030107,0.0,0.0
140US13067030224,0.0,0.0
140US13067030235,121.65,40.55
140US13067030333,0.0,0.0
140US13067030412,0.0,0.0
140US13067031002,10.98,0.0
140US13067031211,0.0,43.68
140US13067031509,25.95,17.3
140US13073030202,0.0,0.0
140US13073030603,230.7,503.36
140US13077170405,39.66,26.44
140US13089020200,631.91,842.55
140US13089020400,38.68,0.0
140US13089020600,51.89,103.79
140US13089021213,0.0,27.79
140US13089021415,79.51,212.03
140US13121011405,27.72,27.72
140US13121011616,0.0,68.45
140US13121012000,298.11,298.11
140US13001950100,0.0,0.0
140US13013180108,0.0,0.0
140US13021010100,0.0,0.0
140US13021010400,53.91,0.0
140US13021010500,131.06,131.06
140US13021011702,22.86,0.0
140US13021013102,0.0,0.0
140US13025960200,0.0,0.0
140US13029920303,47.09,78.48
140US13031110900,13.53,0.0
140US13039010100,0.0,0.0
140US13045910101,302.72,588.63
140US13051000100,57.7,0.0
140US13051002000,73.42,0.0
140US13089021810,141.09,211.64
140US13089022800,0.0,0.0
140US13089023114,0.0,0.0
140US13089023313,0.0,0.0
140US13089023506,0.0,30.52
140US13095000200,0.0,0.0
140US13095000700,418.66,1076.56
140US13135050432,0.0,15.67
140US13109970200,25.15,25.15
140US13115000900,265.72,575.73
140US13051002900,0.0,0.0
140US13051003602,0.0,0.0
140US13051004208,283.75,810.7
140US13051010809,0.0,8.87
140US13051011200,0.0,0.0
140US13057091003,12.41,49.64
140US13059000100,0.0,0.0
140US13121005502,0.0,34.64
140US13121006300,0.0,0.0
140US13121006801,0.0,0.0
140US13121006900,56.58,0.0
140US13121010120,0.0,0.0
140US13121010515,0.0,0.0
140US13175950500,1017.35,1705.57
140US13185010500,0.0,0.0
140US13185011200,0.0,16.0
140US13199970800,20.17,20.17
140US13129970500,21.12,63.37
140US13135050109,0.0,12.82
140US13135050215,323.16,251.35
140US13135050218,0.0,0.0
140US13135050318,0.0,34.95
140US13139000702,0.0,0.0
140US13141480400,30.09,0.0
140US13145120198,40.33,80.66
140US13151070104,0.0,0.0
140US13151070311,24.69,8.23
140US13153020800,0.0,0.0
140US13163960300,87.98,17.6
140US13165960100,32.94,0.0
140US13175950400,232.29,162.6
140US13121008202,0.0,0.0
140US13121009404,46.79,0.0
140US13299950300,0.0,0.0
140US13303950100,0.0,0.0
140US13303950500,0.0,0.0
140US13309780100,0.0,0.0
140US13313000600,0.0,0.0
140US13315960100,24.99,0.0
140US13319960200,0.0,0.0
140US13117130204,0.0,0.0
140US13117130605,21.56,0.0
140US13121000700,87.87,0.0
140US13121001202,21.75,43.51
140US13121002600,0.0,0.0
140US13121002800,173.48,134.93
140US13121004800,0.0,0.0
140US13211010500,0.0,0.0
140US13215001400,705.58,1731.88
140US13215001800,1640.76,3454.23
140US13215003000,41.08,0.0
140US13215010606,42.27,380.39
140US13217100501,0.0,0.0
140US13223120203,0.0,0.0
140US13245000600,0.0,0.0
140US13245000900,0.0,0.0
140US13245001200,644.55,1345.97
140US13245010104,0.0,303.2
140US13245010506,0.0,0.0
140US13245010510,86.02,0.0
140US13245010511,48.39,411.32
140US13247060407,0.0,0.0
140US13251970400,0.0,0.0
140US13261950600,189.04,567.11
140US13271950100,25.39,0.0
140US13277960600,0.0,0.0
140US13285960501,0.0,39.78
140US13295020601,0.0,0.0
140US13299950200,0.0,12.18
140US13135050526,0.0,0.0
140US13135050718,290.63,709.14
140US13113140306,0.0,0.0
140US13115000400,0.0,12.36
140US13057090702,26.3,0.0
140US13245010513,0.0,0.0
140US13245010709,70.29,17.57
140US13117130101,23.91,0.0
140US13117130306,19.6,39.19
140US13117130601,37.81,0.0
140US13139000800,766.0,1976.77
140US13247060307,65.72,93.88
140US13251970200,0.0,0.0
140US13253200200,118.69,148.37
140US13121010212,18.3,73.21
140US13121010508,0.0,0.0
140US13121011000,426.51,1017.06
140US13121011411,24.12,24.12
140US13047030600,0.0,0.0
140US13051000300,391.13,325.95
140US13051000900,283.02,0.0
140US13051001500,0.0,0.0
140US13051004212,0.0,52.46
140US13051011300,83.93,41.96
140US13051011400,0.0,102.09
140US13121011422,0.0,0.0
140US13121011505,0.0,0.0
140US13121011618,21.77,21.77
140US13121011900,239.95,179.96
140US13057091006,58.82,19.61
140US13179010202,0.0,0.0
140US13179010205,0.0,17.59
140US13179010600,0.0,0.0
140US13185010301,41.3,82.59
140US13185010402,64.05,51.24
140US13185011100,287.77,215.83
140US13185011302,51.95,51.95
140US13189950300,0.0,61.03
140US13135050543,0.0,0.0
140US13135050719,152.67,101.78
140US13059001700,973.12,1760.89
140US13059140500,0.0,0.0
140US13095000502,638.43,510.75
140US13095001000,0.0,0.0
140US13095010601,0.0,0.0
140US13101880100,0.0,0.0
140US13135050219,248.34,1214.13
140US13135050313,11.23,22.46
140US13135050417,16.51,33.03
140US13135050424,0.0,0.0
140US13135050433,0.0,0.0
140US13121008903,0.0,0.0
140US13121000400,261.78,366.49
140US13121001201,70.34,586.17
140US13135050731,9.59,0.0
140US13135050522,0.0,41.24
140US13135050533,11.75,0.0
140US13121001600,0.0,138.12
140US13121002500,0.0,0.0
140US13121003100,0.0,0.0
140US13121006602,0.0,0.0
140US13121007100,0.0,0.0
140US13121007705,0.0,0.0
140US13121007808,0.0,0.0
140US13121008400,0.0,0.0
140US13121009602,78.77,256.01
140US13121010113,109.71,292.56
140US13111050300,82.75,0.0
140US13121010117,0.0,0.0
140US13173950100,46.95,0.0
140US13175950201,0.0,0.0
140US13089023102,87.49,29.16
140US13089023208,28.02,0.0
140US13089023310,335.16,314.85
140US13089023413,0.0,162.91
140US13089023428,0.0,0.0
140US13089023603,0.0,27.71
140US13095000400,0.0,0.0
140US13135050107,0.0,0.0
140US13215000200,100.4,66.93
140US13215001600,0.0,0.0
140US13215002700,0.0,0.0
140US13215010106,0.0,0.0
140US13215010401,0.0,115.67
140US13215011200,171.14,171.14
140US13217100902,0.0,0.0
140US13063040510,49.41,0.0
140US13063040519,0.0,0.0
140US13063040611,0.0,16.06
140US13067030106,0.0,0.0
140US13067030324,0.0,27.96
140US13067030334,368.79,368.79
140US13229960100,0.0,0.0
140US13241970301,31.57,63.13
140US13245000200,35.75,35.75
140US13245000300,83.82,83.82
140US13245000700,186.92,93.46
140US13245001000,1864.9,7749.69
140US13221960100,0.0,0.0
140US13223120202,78.66,26.22
140US13067030408,34.33,34.33
140US13151070310,207.99,311.98
140US13153020105,49.08,147.25
140US13153021000,54.09,40.57
140US13223120603,0.0,0.0
140US13139001403,180.46,22.56
140US13141480300,52.94,0.0
140US13151070108,72.77,54.58
140US13063040204,112.64,292.86
140US13063040409,0.0,0.0
140US13077170406,0.0,0.0
140US13081010100,402.92,251.83
140US13089020900,0.0,0.0
140US13089021214,144.09,80.05
140US13089021307,23.83,23.83
140US13089021411,30.47,0.0
140US13089021602,80.36,26.79
140US13089021814,0.0,0.0
140US13089022004,32.59,48.88
140US13021010300,190.84,95.42
140US13021011900,170.65,227.53
140US13021012500,76.54,0.0
140US13021013409,0.0,0.0
140US13021013700,1825.62,6137.87
140US13025960300,0.0,0.0
140US13027960300,0.0,0.0
140US13029980000,,
140US13031110403,137.68,520.12
140US13031110404,11.69,11.69
140US13033950100,0.0,0.0
140US13039010401,24.34,32.45
140US13009970400,111.56,111.56
140US13015960802,0.0,0.0
140US13309780200,0.0,0.0
140US13067030601,11.28,11.28
140US13067031004,0.0,0.0
140US13067031113,0.0,0.0
140US13279970300,116.43,99.8
140US13285960800,0.0,53.15
140US13289060200,0.0,0.0
140US13293010300,0.0,29.85
140US13313000400,25.29,25.29
140US13317010302,150.67,86.1
140US13067031207,393.05,786.1
140US13067031308,0.0,0.0
140US13069010700,30.96,123.86
140US13071970702,38.99,0.0
140US13073030203,47.17,15.72
140US13263960200,0.0,0.0
140US13265010200,0.0,0.0
140US13275960600,74.53,167.69
140US13277960300,217.31,140.61
140US13295020100,15.01,0.0
140US13297110504,153.29,57.48
140US13009970100,0.0,0.0
140US13089023204,13.83,13.83
140US13089023501,62.0,0.0
140US13115001600,0.0,0.0
140US13201950100,0.0,0.0
140US13215002000,0.0,0.0
140US13089021303,0.0,16.22
140US13139001608,173.58,15.78
140US13021011500,0.0,176.06
140US13021012900,0.0,0.0
140US13051000601,0.0,0.0
140US13051002300,0.0,0.0
140US13245000100,48.86,171.02
140US13245001400,0.0,0.0
140US13193000400,41.65,41.65
140US13215000400,0.0,0.0
140US13275960200,0.0,24.14
140US13277960400,350.54,589.55
140US13299950400,383.35,219.06
140US13313000900,27.35,164.11
140US13013180205,181.65,0.0
140US13021010800,0.0,305.81
140US13031110401,51.51,77.26
140US13051002600,0.0,0.0
140US13051003301,0.0,0.0
140US13057090905,0.0,0.0
140US13059000402,122.03,36.61
140US13063040509,0.0,0.0
140US13067030233,0.0,0.0
140US13067030409,0.0,0.0
140US13067031507,0.0,0.0
140US13135050511,38.87,15.55
140US13139001004,0.0,0.0
140US13151070109,0.0,0.0
140US13177020403,0.0,15.92
140US13201950300,0.0,0.0
140US13215000300,0.0,70.22
140US13241970202,0.0,0.0
140US13245001602,0.0,23.5
140US13245010106,0.0,21.83
140US13135050211,422.33,257.07
140US13121008800,0.0,0.0
140US13175950900,237.44,0.0
140US13179010501,0.0,0.0
140US13191110100,22.41,0.0
140US13121000100,55.83,372.23
140US13121001700,271.86,657.0
140US13121005700,0.0,0.0
140US13121010118,51.25,17.08
140US13121011419,18.17,54.5
140US13285961100,0.0,0.0
140US13301970500,37.58,0.0
140US13319960400,0.0,0.0
140US13051980000,,
140US13063040515,0.0,0.0
140US13067030234,0.0,0.0
140US13067031114,0.0,40.33
140US13089020100,0.0,0.0
140US13089020801,0.0,75.73
140US13117130302,0.0,0.0
140US13121002100,0.0,40.6
140US13121004400,0.0,0.0
140US13121008101,0.0,0.0
140US13121010601,52.3,0.0
140US13127000504,0.0,27.53
140US13135050410,31.85,15.92
140US13089020500,123.23,30.81
140US13089021204,453.45,634.82
140US13089023111,0.0,0.0
140US13089023424,0.0,0.0
140US13097080303,0.0,0.0
140US13113140304,152.02,212.83
140US13145120300,31.66,10.55
140US13153020200,93.18,74.54
140US13185010401,951.78,2601.52
140US13063040203,55.37,332.23
140US13271950500,35.46,0.0
140US13067030411,76.83,76.83
140US13039010200,0.0,18.9
140US13051001200,0.0,0.0
140US13089021605,145.89,324.2
140US13007960100,50.23,0.0
140US13067031310,0.0,0.0
140US13073030103,0.0,29.51
140US13297110300,106.5,76.07
140US13121001900,691.7,3300.4
140US13039010500,238.95,418.16
140US13089021911,0.0,0.0
140US13223120601,0.0,0.0
140US13067030332,61.26,367.53
140US13215002100,0.0,43.88
140US13089023505,0.0,0.0
140US13089023108,0.0,0.0
140US13215010607,0.0,0.0
140US13063040417,72.87,0.0
140US13067030314,49.46,0.0
140US13245001300,0.0,0.0
140US13247060406,17.67,0.0
140US13051002100,0.0,0.0
140US13051004500,0.0,0.0
140US13115001300,16.14,48.43
140US13117130611,0.0,0.0
140US13151070501,25.86,0.0
140US13081010500,0.0,0.0
140US13089021305,20.4,20.4
140US13089023504,0.0,0.0
140US13095001500,0.0,0.0
140US13135050317,0.0,0.0
140US13135050713,13.14,0.0
140US13009970600,0.0,27.31
140US13305970500,19.27,0.0
140US13117130307,19.06,0.0
140US13135050536,273.77,985.58
140US13245010512,0.0,0.0
140US13121007807,0.0,0.0
140US13215010608,0.0,0.0
140US13135050542,0.0,0.0
140US13135050725,0.0,0.0
140US13117130606,154.87,110.62
140US13187960102,0.0,0.0
140US13185010900,0.0,0.0
140US13215011400,0.0,0.0
140US13051011005,63.75,127.5
140US13121004100,0.0,0.0
140US13063040620,0.0,0.0
140US13063980000,,
140US13065970200,0.0,0.0
140US13067030214,0.0,0.0
140US13067030219,56.88,0.0
140US13067030220,0.0,0.0
140US13153020600,683.06,614.75
140US13153021103,0.0,8.51
140US13057090200,0.0,0.0
140US13067030342,66.8,0.0
140US13089023601,29.97,0.0
140US13089023802,23.09,23.09
140US13067030407,0.0,0.0
140US13067030414,118.73,148.41
140US13067030505,41.87,55.83
140US13067030507,0.0,0.0
140US13067030905,34.57,69.13
140US13067031101,17.84,124.89
140US13089023422,0.0,0.0
140US13089023427,35.69,0.0
140US13135050422,74.86,12.48
140US13135050427,62.12,0.0
140US13135050435,139.51,139.51
140US13135050521,782.03,2429.28
140US13135050524,14.84,14.84
140US13039010302,175.44,109.65
140US13019970200,0.0,0.0
140US13131950300,23.71,0.0
140US13131950500,221.86,44.37
140US13185011403,12.56,12.56
140US13189950200,18.88,0.0
140US13057090601,37.23,12.41
140US13091960100,0.0,0.0
140US13091960300,148.96,182.06
140US13095000501,20.76,20.76
140US13095000900,0.0,43.03
140US13121011412,95.62,201.87
140US13121011424,0.0,0.0
140US13127001000,10.29,30.86
140US13189950400,217.13,59.22
140US13121011504,52.19,29.82
140US13075960100,0.0,0.0
140US13121011612,0.0,0.0
140US13145120402,11.13,0.0
140US13147960200,26.05,0.0
140US13009970800,0.0,14.05
140US13051003501,1877.39,4367.82
140US13099090500,0.0,0.0
140US13103030303,0.0,0.0
140US13135050103,17.35,17.35
140US13097080402,0.0,0.0
140US13097080403,0.0,0.0
140US13097080506,34.65,0.0
140US13097080507,0.0,0.0
140US13097080509,15.81,47.43
140US13027960500,74.21,0.0
140US13031110200,11.96,35.87
140US13121006601,0.0,0.0
140US13129970700,0.0,22.4
140US13067030231,0.0,12.3
140US13135050106,70.63,15.69
140US13135050208,0.0,0.0
140US13135050213,15.46,0.0
140US13067031503,0.0,21.42
140US13095010403,254.61,127.31
140US13095010900,0.0,0.0
140US13127000600,0.0,15.97
140US13115000300,94.61,1072.22
140US13115000600,0.0,0.0
140US13115001200,20.73,0.0
140US13039010601,16.76,0.0
140US13045910104,0.0,0.0
140US13045910502,0.0,0.0
140US13045910702,0.0,0.0
140US13067030232,0.0,0.0
140US13067030236,21.25,0.0
140US13067030238,0.0,0.0
140US13067030312,105.68,75.48
140US13089023000,0.0,46.95
140US13195020200,41.51,0.0
140US13115002100,0.0,0.0
140US13135050304,20.31,0.0
140US13001950300,142.63,142.63
140US13073030506,7.72,0.0
140US13077170200,188.13,303.91
140US13147960300,59.83,29.91
140US13153021113,5.19,25.95
140US13121010303,45.73,9.15
140US13195020400,87.2,0.0
140US13103030305,12.12,12.12
140US13129970100,0.0,0.0
140US13129970400,135.99,17.0
140US13089023107,23.61,0.0
140US13089023209,0.0,0.0
140US13089023211,0.0,0.0
140US13089023306,0.0,0.0
140US13089023311,0.0,0.0
140US13089023414,0.0,0.0
140US13089023418,68.33,17.08
140US13007960200,0.0,0.0
140US13129970600,252.49,110.46
140US13023790200,40.02,0.0
140US13027960200,0.0,0.0
140US13009970300,0.0,32.52
140US13113140204,0.0,0.0
140US13077170402,0.0,0.0
140US13107970300,0.0,0.0
140US13183980000,,
140US13019970400,0.0,0.0
140US13021012000,0.0,22.38
140US13021012102,459.86,459.86
140US13083040200,50.81,0.0
140US13085970100,112.05,24.9
140US13095011300,912.6,3720.6
140US13095011400,145.03,290.07
140US13095011600,0.0,0.0
140US13097080102,86.53,160.69
140US13003960300,0.0,0.0
140US13191110200,18.34,0.0
140US13073030102,19.42,97.09
140US13073030307,443.79,621.3
140US13073030401,0.0,0.0
140US13013180106,37.19,0.0
140US13013180204,34.09,0.0
140US13013180206,447.5,240.96
140US13013180301,0.0,0.0
140US13121011621,307.86,237.9
140US13121011624,23.38,0.0
140US13121011626,0.0,0.0
140US13183970100,0.0,0.0
140US13185010700,0.0,0.0
140US13127000800,22.82,22.82
140US13127000900,22.76,113.79
140US13031110500,46.51,116.28
140US13011970100,18.34,36.68
140US13197920200,23.47,0.0
140US13195020300,0.0,0.0
140US13121011426,0.0,0.0
140US13013180302,50.8,0.0
140US13011970200,42.28,21.14
140US13185011401,0.0,0.0
140US13199970500,0.0,19.66
140US13057090803,0.0,0.0
140US13135050311,217.23,144.82
140US13135050314,0.0,0.0
140US13135050416,0.0,0.0
140US13135050418,0.0,0.0
140US13017960200,0.0,0.0
140US13013180303,0.0,0.0
140US13123080500,0.0,0.0
140US13127000102,0.0,165.13
140US13127000300,122.12,290.03
140US13127000503,0.0,25.26
140US13199970700,0.0,0.0
140US13201950200,283.45,56.69
140US13205090100,0.0,0.0
140US13015960102,10.19,10.19
140US13097080202,0.0,18.79
140US13069010300,16.62,0.0
140US13071970400,58.0,87.01
140US13071970600,0.0,31.35
140US13071970800,34.0,68.0
140US13097080301,0.0,0.0
140US13245010800,235.03,420.58
140US13245010904,0.0,0.0
140US13213010400,127.45,15.93
140US13297110506,0.0,0.0
140US13213010600,0.0,0.0
140US13215000800,0.0,0.0
140US13215001100,0.0,0.0
140US13215002500,110.74,110.74
140US13215002800,0.0,0.0
140US13215003301,0.0,0.0
140US13217100100,0.0,8.76
140US13297110507,74.44,24.81
140US13297110602,0.0,0.0
140US13297110800,44.52,14.84
140US13217100300,222.9,293.82
140US13217100700,0.0,0.0
140US13113140307,18.43,0.0
140US13113140404,455.9,198.22
140US13113140407,0.0,0.0
140US13131950600,43.84,263.04
140US13307960100,0.0,0.0
140US13313000102,0.0,0.0
140US13313000301,24.02,0.0
140US13313000501,0.0,0.0
140US13313001400,111.5,31.86
140US13077170501,54.03,108.06
140US13247060102,0.0,0.0
140US13247060304,152.54,50.85
140US13135050546,16.92,5.64
140US13135050609,85.55,149.71
140US13135050709,7.43,7.43
140US13135050714,16.69,0.0
140US13253200300,215.15,43.03
140US13255160500,139.1,15.46
140US13255160800,0.0,22.74
140US13219030300,39.49,19.74
140US13219030600,124.61,311.53
140US13221960201,0.0,0.0
140US13135050723,0.0,0.0
140US13205090200,91.13,0.0
140US13205090300,72.81,0.0
140US13249960200,44.7,0.0
140US13273120400,34.34,34.34
140US13275960400,0.0,0.0
140US13205090400,71.24,14.25
140US13051011006,0.0,47.97
140US13121010400,0.0,0.0
140US13277960100,0.0,0.0
140US13121010510,0.0,0.0
140US13121010800,45.59,45.59
140US13121011100,799.66,126.26
140US13121011305,0.0,19.81
140US13305970400,0.0,0.0
140US13257970301,0.0,146.63
140US13261950100,0.0,0.0
140US13285960100,0.0,0.0
140US13149970200,0.0,0.0
140US13151070107,64.21,48.15
140US13051011108,0.0,0.0
140US13315960400,56.27,0.0
140US13087970700,0.0,98.09
140US13051011500,0.0,0.0
140US13321950400,0.0,0.0
140US13321950600,0.0,0.0
140US13079070201,0.0,0.0
140US13121005200,0.0,0.0
140US13277960900,0.0,0.0
140US13009970701,0.0,0.0
140US13051004001,133.19,865.7
140US13279970200,18.4,0.0
140US13051004100,0.0,0.0
140US13051004300,131.75,32.94
140US13051010200,0.0,0.0
140US13051010601,76.49,76.49
140US13051010806,0.0,15.14
140US13263960100,0.0,0.0
140US13263960300,0.0,0.0
140US13215010204,186.89,233.61
140US13055010300,0.0,0.0
140US13055010500,70.76,0.0
140US13131950100,0.0,0.0
140US13117130102,0.0,0.0
140US13077170802,0.0,0.0
140US13143010301,0.0,0.0
140US13143010302,13.01,26.02
140US13143010400,100.46,100.46
140US13145120401,60.27,15.07
140US13059002100,23.45,93.79
140US13059030100,0.0,52.47
140US13059140400,56.59,84.89
140US13059140600,0.0,0.0
140US13061960300,33.32,0.0
140US13117130612,0.0,15.29
140US13135050730,41.33,13.78
140US13137000300,24.07,0.0
140US13157010300,183.72,91.86
140US13151070502,13.96,13.96
140US13085970201,39.47,0.0
140US13121008500,0.0,0.0
140US13121008700,0.0,17.88
140US13121008902,191.6,273.71
140US13121001100,109.79,263.5
140US13121001500,43.02,64.53
140US13121002400,0.0,34.87
140US13121003000,0.0,28.25
140US13121003500,2818.99,5093.97
140US13121004200,163.07,81.53
140US13121004300,1180.98,1212.89
140US13121005300,0.0,53.86
140US13089021410,93.97,112.76
140US13089021502,169.74,945.68
140US13089021604,0.0,60.37
140US13139000305,0.0,0.0
140US13135050728,0.0,0.0
140US13063040307,0.0,0.0
140US13121009000,18.87,56.6
140US13121009601,0.0,113.64
140US13121009603,107.41,279.27
140US13121010001,103.43,268.93
140US13121005800,0.0,0.0
140US13121006000,0.0,0.0
140US13121006100,0.0,0.0
140US13121006500,0.0,0.0
140US13161960300,0.0,0.0
140US13171970300,23.88,0.0
140US13175950100,0.0,0.0
140US13175951000,0.0,14.32
140US13063040410,28.15,0.0
140US13063040413,0.0,0.0
140US13063040415,47.36,189.42
140US13063040518,0.0,0.0
140US13063040521,29.21,116.82
140US13083040102,0.0,0.0
140US13139001606,53.18,0.0
140US13121010110,470.56,941.11
140US13121010114,73.8,162.36
140US13121010123,297.21,792.55
140US13167960200,98.7,19.74
140US13171970100,0.0,0.0
140US13185010202,54.72,125.07
140US13067031112,287.65,812.18
140US13067031117,0.0,0.0
140US13067031208,0.0,17.18
140US13067031307,112.9,48.39
140US13067031309,0.0,0.0
140US13295020902,0.0,0.0
140US13175951400,0.0,0.0
140US13247060404,107.97,15.42
140US13117130105,38.05,0.0
140US13067031408,15.88,0.0
140US13081010201,0.0,21.31
140US13139000500,12.76,25.53
140US13139000900,101.11,151.67
140US13179010103,1487.25,1770.54
140US13179010204,0.0,0.0
140US13179010207,0.0,0.0
140US13067030320,40.76,122.27
140US13067030331,0.0,0.0
140US13067030336,137.95,41.39
140US13089021706,0.0,97.94
140US13089021806,123.34,0.0
140US13089021909,57.83,28.91
140US13117130304,0.0,0.0
140US13117130408,256.48,57.0
140US13117130410,42.73,64.09
140US13117130505,0.0,38.88
140US13117130510,45.15,0.0
140US13117130607,0.0,0.0
140US13135050534,0.0,0.0
140US13135050539,0.0,0.0
140US13135050544,23.61,7.87
140US13139001301,0.0,0.0
140US13139001402,17.78,17.78
140US13087970100,0.0,0.0
140US13089021912,26.05,26.05
140US13089022001,367.48,666.05
140US13089022009,0.0,0.0
140US13089022301,100.08,216.85
140US13139001501,0.0,0.0
140US13121010205,93.46,411.21
140US13121006700,0.0,0.0
140US13121007500,29.31,0.0
140US13121007604,0.0,0.0
140US13121007704,65.84,32.92
140US13121007900,243.86,75.03
140US13083040101,64.47,42.98
140US13087970300,0.0,14.97
140US13087970400,0.0,44.68
140US13119890101,92.51,0.0
140US13149970300,64.98,0.0
140US13151070205,27.2,0.0
140US13151070305,0.0,0.0
140US13151070404,38.62,51.49
140US13107970600,21.77,21.77
140US13113140208,114.33,0.0
140US13021012600,0.0,0.0
140US13021013302,0.0,0.0
140US13021013411,243.66,487.33
140US13021013503,0.0,0.0
140US13057090901,76.12,63.44
140US13147960400,147.77,92.35
140US13057091007,59.51,119.01
140US13067030222,0.0,0.0
140US13067030226,0.0,0.0
140US13067030229,223.41,119.15
140US13067030230,7.41,7.41
140US13015960300,0.0,15.64
140US13015960500,0.0,0.0
140US13015960803,0.0,0.0
140US13051003502,0.0,0.0
140US13051003700,0.0,0.0
140US13051003900,0.0,0.0
140US13089020300,0.0,0.0
140US13089020700,85.07,42.54
140US13089021101,0.0,0.0
140US13089021209,30.86,0.0
140US13089021215,15.26,137.32
140US13089021306,0.0,0.0
140US13089021405,0.0,42.3
