HEROP_ID,NoIntP
140US04013422636,2.03
140US04013422639,9.66
140US04013422641,3.87
140US04013522800,0.0
140US04013814600,7.33
140US04013815100,2.28
140US04013815300,0.0
140US04013810900,5.5
140US04013811000,1.27
140US04013811400,3.14
140US04013811700,13.59
140US04013812200,1.66
140US04013812400,2.09
140US04013813100,0.46
140US04013115200,27.64
140US04013115802,56.38
140US04013115900,24.5
140US04021000215,20.43
140US04021000311,3.67
140US04021000315,19.26
140US04021000316,5.44
140US04021000318,19.68
140US04013610100,0.0
140US04013610300,3.49
140US04021001408,8.16
140US04021001500,29.42
140US04021001701,15.36
140US04021001705,2.62
140US04013619600,6.56
140US04013723304,10.72
140US04013723307,6.06
140US04015950401,27.32
140US04015951402,9.98
140US04015940400,38.55
140US04021941300,57.44
140US04027010914,37.67
140US04027011111,22.41
140US04027011115,12.78
140US04027001001,19.18
140US04027001004,29.9
140US04027010905,19.38
140US04027010910,18.43
140US04027010913,29.07
140US04019004026,4.4
140US04019004035,12.51
140US04019004038,14.59
140US04015952400,12.8
140US04013112512,27.62
140US04013112700,57.84
140US04013113000,16.78
140US04013113202,35.62
140US04013113502,18.93
140US04013113602,22.62
140US04013113700,18.11
140US04013114401,51.75
140US04013114800,41.99
140US04019003302,13.34
140US04019003400,8.14
140US04019003502,17.67
140US04019003706,12.51
140US04019003802,21.6
140US04019004008,13.03
140US04027011202,23.27
140US04019004022,6.7
140US04019004062,1.63
140US04019004063,0.35
140US04019004069,17.59
140US04019004072,12.85
140US04019004074,1.64
140US04019004113,
140US04021000803,3.23
140US04027011501,31.63
140US04025000900,15.93
140US04027011600,27.29
140US04025000801,25.45
140US04019004310,15.97
140US04015953601,5.99
140US04013116715,3.52
140US04013116719,2.45
140US04013116721,5.18
140US04013116730,2.39
140US04019004114,13.62
140US04019004120,26.25
140US04021000201,5.7
140US04012940300,38.11
140US04013061100,2.37
140US04013061401,39.33
140US04013071505,19.89
140US04013071510,1.83
140US04013071512,4.38
140US04013071514,7.18
140US04013040515,19.44
140US04013612200,1.0
140US04013040516,4.35
140US04013082203,10.49
140US04013082206,6.37
140US04013082208,17.5
140US04013082210,8.52
140US04013612400,0.56
140US04013613100,0.75
140US04013010101,5.68
140US04013030402,6.07
140US04013040507,16.23
140US04013613400,6.13
140US04013613600,5.66
140US04013614100,2.8
140US04013614300,0.99
140US04013614600,5.12
140US04013615100,2.13
140US04013615300,8.4
140US04013615500,10.05
140US04003000303,22.44
140US04013420304,3.56
140US04019004413,4.99
140US04019004415,8.34
140US04019004421,11.16
140US04019004423,6.24
140US04003001300,24.25
140US04013216848,0.0
140US04013216851,2.46
140US04025000604,17.71
140US04025000606,20.13
140US04025000609,18.43
140US04025001002,5.85
140US04013111300,9.69
140US04013111502,22.47
140US04013111700,11.37
140US04013112100,45.24
140US04013112302,30.04
140US04013112502,18.64
140US04013112507,32.0
140US04013112510,18.41
140US04013522903,30.52
140US04013523003,11.93
140US04013523104,13.32
140US04005001302,8.23
140US04013616000,2.79
140US04013616500,5.87
140US04013618900,18.97
140US04013619300,13.0
140US04003000302,11.26
140US04019004311,8.81
140US04013116732,15.62
140US04013116800,34.61
140US04013117300,58.27
140US04013216806,3.94
140US04013216809,3.69
140US04019004313,22.21
140US04019004324,12.93
140US04019004326,10.5
140US04019004327,13.73
140US04017940015,62.5
140US04017940012,72.64
140US04017960400,20.43
140US04003000700,15.31
140US04027011800,14.05
140US04027012100,19.21
140US04005000100,4.22
140US04005000300,21.47
140US04007000400,17.5
140US04013422222,7.09
140US04013422301,9.73
140US04013422401,11.38
140US04013422403,9.84
140US04013422504,4.72
140US04013422507,2.04
140US04007000900,44.23
140US04007001300,45.43
140US04009961201,10.61
140US04013103211,3.06
140US04013103215,3.21
140US04013103219,2.32
140US04013103302,8.89
140US04013103306,21.54
140US04013103502,10.23
140US04013103605,8.44
140US04013103611,4.06
140US04013103615,32.73
140US04013103702,15.65
140US04013104100,22.07
140US04013040520,3.96
140US04013107900,5.9
140US04003001401,0.0
140US04003001702,13.91
140US04001945001,51.87
140US04012020602,29.69
140US04013050604,24.22
140US04013108501,5.75
140US04013108502,11.42
140US04011960200,9.03
140US04003000203,21.43
140US04005945200,66.58
140US04005944900,56.58
140US04013071702,22.04
140US04013071802,34.3
140US04005000600,4.6
140US04003002001,16.16
140US04005000800,13.59
140US04013106501,17.4
140US04013106702,6.87
140US04013106802,23.81
140US04013107201,18.66
140US04013107300,16.8
140US04013107700,3.58
140US04013040527,5.1
140US04013040528,5.6
140US04013420213,24.65
140US04013420301,3.13
140US04013420302,6.55
140US04013420107,2.87
140US04013420108,1.7
140US04013420110,6.73
140US04013420704,2.41
140US04013420705,1.62
140US04013421902,20.41
140US04013422002,9.82
140US04013422104,4.1
140US04013422107,5.74
140US04013422204,9.42
140US04013422212,1.76
140US04013422220,2.33
140US04013061017,
140US04013061019,10.25
140US04013061045,5.95
140US04013061046,11.25
140US04013071909,10.97
140US04013071913,15.71
140US04013082002,11.12
140US04013082008,15.77
140US04001970501,11.73
140US04013104224,12.63
140US04013104226,11.83
140US04013105701,5.4
140US04013105900,17.44
140US04013106002,35.18
140US04013420504,0.46
140US04013050608,9.71
140US04013050610,4.0
140US04013050702,15.74
140US04013060901,8.66
140US04013061010,7.6
140US04013061012,7.43
140US04005001101,5.79
140US04005001200,10.94
140US04013061016,6.44
140US04013422629,18.72
140US04013082012,5.9
140US04013082019,4.67
140US04013082022,7.26
140US04013082026,8.34
140US04013092801,49.18
140US04013420115,16.8
140US04013420206,12.29
140US04013420208,8.14
140US04013093002,24.49
140US04013093101,31.95
140US04013103207,1.01
140US04013104206,10.47
140US04013104212,12.84
140US04013104216,6.77
140US04013104218,6.0
140US04013108902,21.49
140US04013109002,22.41
140US04013109300,24.27
140US04013420104,7.3
140US04013422210,4.33
140US04013422513,8.38
140US04013422609,19.57
140US04013422615,5.28
140US04013422622,0.53
140US04013422626,17.16
140US04013092307,18.05
140US04013092311,24.69
140US04013092500,32.64
140US04013092711,10.3
140US04013092716,10.16
140US04013092719,7.71
140US04013040518,7.68
140US04013216813,2.68
140US04013422213,1.97
140US04013422305,3.34
140US04013104401,24.46
140US04013105002,1.92
140US04013105102,2.02
140US04013106001,25.89
140US04013106703,9.54
140US04013108601,46.02
140US04013116704,7.54
140US04013422514,6.24
140US04013422646,0.0
140US04013116300,14.9
140US04013116603,4.24
140US04013116612,6.7
140US04013116717,4.85
140US04013216810,9.97
140US04013216830,6.02
140US04013216842,1.3
140US04013218300,17.74
140US04013319300,13.73
140US04013320002,39.61
140US04013420111,8.54
140US04013420401,16.24
140US04013421101,11.12
140US04013421302,31.86
140US04013422105,11.57
140US04013109102,24.88
140US04013110502,11.35
140US04013111800,6.36
140US04013113501,33.07
140US04013114302,44.66
140US04013610900,1.74
140US04013612300,7.39
140US04013613500,6.56
140US04013614700,9.38
140US04013617500,20.04
140US04013618000,2.66
140US04013619200,9.49
140US04013810800,1.2
140US04013812000,10.27
140US04013813300,0.61
140US04013815700,2.84
140US04013103303,11.71
140US04013103609,12.58
140US04013104219,2.51
140US04015952800,11.98
140US04017940302,61.21
140US04019004064,3.84
140US04019004073,2.71
140US04019004119,4.66
140US04023966301,25.56
140US04025000605,13.8
140US04025001101,8.09
140US04017961300,16.38
140US04017964800,11.53
140US04019004718,3.52
140US04021000901,22.54
140US04021001707,4.78
140US04001970300,43.6
140US04003001701,15.75
140US04019004422,9.84
140US04019004428,2.29
140US04019004504,16.23
140US04019004633,1.47
140US04019004644,1.05
140US04013061040,5.61
140US04013061402,28.85
140US04013082016,7.5
140US04013082025,3.56
140US04013083000,25.37
140US04013092717,12.66
140US04013103210,11.18
140US04025001801,8.17
140US04019000300,15.86
140US04019002201,12.26
140US04019002702,8.64
140US04019003002,6.45
140US04019003903,14.99
140US04013040517,19.71
140US04013816900,3.88
140US04013941300,20.28
140US04015950600,26.57
140US04005001600,8.49
140US04013050609,3.58
140US04013061011,11.22
140US04013061031,4.16
140US04013523102,15.72
140US04005000500,11.64
140US04025002003,23.06
140US04027010907,8.67
140US04027011112,19.52
140US04027011504,28.64
140US04019004712,8.93
140US04019003702,8.23
140US04019004031,8.3
140US04021002003,27.0
140US04023966401,25.56
140US04019004619,8.02
140US04019004640,3.65
140US04013319103,11.42
140US04013319905,2.29
140US04013108200,8.05
140US04003002002,7.72
140US04013422637,2.86
140US04015950706,30.28
140US04015952001,10.76
140US04013616700,6.11
140US04013810000,3.39
140US04003000901,38.54
140US04003001601,19.01
140US04015951800,20.4
140US04015953300,10.13
140US04013422307,5.5
140US04013422512,2.64
140US04013422627,18.68
140US04013113802,
140US04013114500,49.36
140US04013116708,9.33
140US04013108901,14.76
140US04013050611,4.9
140US04013093105,46.79
140US04013116712,4.58
140US04013422631,6.49
140US04013523006,9.93
140US04013061043,7.51
140US04019004053,5.64
140US04013610600,8.84
140US04003002100,8.08
140US04013106400,9.77
140US04013107102,26.13
140US04013109101,22.67
140US04013420212,5.98
140US04013420402,1.1
140US04013422106,15.98
140US04013422217,5.53
140US04013422508,2.46
140US04013422616,11.35
140US04011960300,20.66
140US04013111100,12.81
140US04013104205,14.41
140US04013103212,1.34
140US04013103400,8.33
140US04013104221,7.16
140US04013422630,15.0
140US04019004068,16.69
140US04019004107,6.76
140US04019004322,11.16
140US04019004332,10.83
140US04017963800,13.8
140US04017965300,17.22
140US04019002300,36.96
140US04019003501,11.14
140US04025001703,14.05
140US04019004025,4.25
140US04019004117,10.57
140US04015953000,9.62
140US04025001001,11.81
140US04019004419,7.9
140US04019004638,4.97
140US04021001200,16.93
140US04021001704,8.08
140US04025000300,5.57
140US04025000607,13.91
140US04025001102,14.51
140US04019004622,6.26
140US04019004641,1.23
140US04019004720,7.14
140US04021000312,22.86
140US04027001100,20.83
140US04027011107,1.33
140US04003000201,20.84
140US04025002004,12.32
140US04027001200,11.25
140US04003001100,23.18
140US04003001800,4.97
140US04005001700,17.38
140US04019004325,3.34
140US04019004426,9.32
140US04019004610,10.38
140US04013422215,4.02
140US04013217300,6.42
140US04013812100,1.83
140US04013050606,1.14
140US04013060903,9.24
140US04013611600,0.77
140US04013613900,0.0
140US04013615000,4.73
140US04013619400,11.82
140US04013071517,4.8
140US04013082017,1.91
140US04013082027,4.25
140US04013082211,2.91
140US04013092721,1.93
140US04013216833,2.03
140US04013103304,30.22
140US04005000900,7.32
140US04005002100,12.94
140US04013116900,15.61
140US04013216816,2.65
140US04007001100,34.27
140US04013040506,14.58
140US04013040529,7.26
140US04013111601,24.93
140US04013112513,9.25
140US04013082023,5.67
140US04013104702,21.62
140US04013115801,38.28
140US04019940900,27.14
140US04027000404,35.88
140US04019004320,26.27
140US04013216843,1.81
140US04013217501,13.33
140US04013319600,3.83
140US04013319908,4.02
140US04013810500,4.42
140US04013812700,4.72
140US04013814800,1.32
140US04013815800,0.63
140US04013941200,26.43
140US04015951900,17.27
140US04013107601,23.03
140US04017942300,75.86
140US04003000902,38.51
140US04011960100,21.69
140US04013616800,8.31
140US04013617400,12.47
140US04013619000,4.99
140US04013810100,1.74
140US04013420207,5.41
140US04013420602,5.46
140US04013421102,19.75
140US04013421601,19.03
140US04013422219,4.97
140US04021000208,5.85
140US04013116604,4.42
140US04027980004,
140US04013116606,16.57
140US04013116702,18.0
140US04013116714,0.87
140US04013216835,4.11
140US04013216901,8.41
140US04013319402,4.53
140US04023966302,51.39
140US04021000400,35.18
140US04021001100,10.46
140US04021001406,17.37
140US04013107800,5.42
140US04013109001,22.92
140US04013110001,25.38
140US04013112401,14.74
140US04013114100,11.54
140US04013116000,23.55
140US04013422404,2.62
140US04013813500,3.77
140US04019001900,10.05
140US04019002506,13.76
140US04019003304,10.29
140US04019003801,23.16
140US04019004030,0.88
140US04013610000,2.88
140US04013611400,0.0
140US04013104225,5.94
140US04013104600,23.44
140US04013105004,0.81
140US04013614900,6.29
140US04019004333,10.16
140US04019004620,9.95
140US04005001301,10.9
140US04009961202,11.68
140US04013030401,4.77
140US04013040521,1.85
140US04013061025,1.07
140US04013061033,1.1
140US04013061039,2.33
140US04013071903,7.98
140US04013092306,12.94
140US04013092715,23.66
140US04013217400,8.37
140US04013421702,19.19
140US04013941000,34.78
140US04013103209,4.05
140US04013422624,18.75
140US04013110801,30.0
140US04013114301,26.98
140US04013613300,3.7
140US04013092724,18.19
140US04013092710,12.31
140US04013071910,14.2
140US04015954900,14.54
140US04001945002,71.21
140US04019004616,16.96
140US04003001000,17.3
140US04003001900,8.96
140US04013618100,3.9
140US04013614500,10.19
140US04013420113,10.84
140US04019000800,12.73
140US04019004047,5.24
140US04021000801,7.11
140US04007000100,18.17
140US04013104701,21.14
140US04027000200,31.84
140US04013116733,13.59
140US04013421303,17.87
140US04013815400,3.66
140US05035030804,4.75
140US05039970100,32.91
140US05045030200,23.51
140US05007020301,26.83
140US05007020305,15.69
140US05007021102,27.6
140US05017080100,26.88
140US05031000101,22.27
140US05031000102,12.57
140US05031000602,14.89
140US05107480500,52.17
140US05109953500,31.23
140US05115951400,18.79
140US05119002103,14.3
140US05119003001,43.87
140US05119003704,7.98
140US05119004004,29.3
140US05119004214,4.87
140US05119004500,32.27
140US05123960200,35.66
140US05131000501,36.14
140US05131000502,9.98
140US05131000700,34.33
140US05091020500,23.04
140US05101180100,27.83
140US05103950200,36.53
140US05133080200,22.54
140US05133080400,26.43
140US05139950100,42.52
140US05143010401,15.89
140US05143010510,7.2
140US05145070100,36.32
140US05145071200,13.84
140US05147490200,43.68
140US05149952500,38.3
140US05045030600,6.24
140US05045031001,11.21
140US05051011400,27.01
140US05053470200,15.18
140US05061950200,25.54
140US05065960400,28.47
140US05069000303,30.23
140US05069001000,66.74
140US05069002300,61.52
140US05075470400,23.12
140US05075470501,27.24
140US05081030300,32.8
140US05083950200,20.79
140US05091020200,27.61
140US05119004104,13.15
140US05119004218,6.62
140US05041950100,45.38
140US05045030302,15.24
140US05045030701,25.4
140US05051011000,14.99
140US05053470300,28.99
140US05069000900,23.32
140US05109953300,28.65
140US05119000500,44.47
140US05119002102,29.18
140US05119002206,14.97
140US05119002600,48.33
140US05119003208,31.27
140US05119004600,33.11
140US05001480800,30.92
140US05007020201,26.84
140US05007020503,21.65
140US05085020201,8.17
140US05085020400,30.39
140US05089960201,29.65
140US05091020400,30.4
140US05091020600,27.53
140US05091020900,15.15
140US05093011100,23.82
140US05099090100,35.62
140US05103950100,27.99
140US05103950300,32.61
140US05105952800,24.49
140US05007021201,9.0
140US05069001700,41.34
140US05081030102,24.12
140US05035031200,39.08
140US05007021308,1.7
140US05011950100,22.85
140US05013480100,31.87
140US05015950200,17.35
140US05015950500,29.49
140US05017080200,37.65
140US05019953700,28.17
140US05021950100,27.13
140US05025970200,36.27
140US05033020201,30.81
140US05033020301,21.53
140US05035030101,28.97
140US05035030202,13.64
140US05145070600,29.3
140US05055480400,22.44
140US05057480100,23.52
140US05139950900,35.14
140US05139951000,45.92
140US05143010200,22.66
140US05143010509,8.94
140US05143011200,20.92
140US05057480500,21.54
140US05125010509,10.36
140US05127950100,35.58
140US05129970200,33.87
140US05131000400,27.62
140US05131001201,23.63
140US05139950200,24.08
140US05139950400,31.24
140US05061950100,28.92
140US05063490800,35.63
140US05119004107,37.32
140US05129970100,31.41
140US05137950100,28.06
140US05107480600,35.14
140US05143010301,20.9
140US05145071000,12.93
140US05027950400,19.76
140US05035030102,32.12
140US05045031006,12.61
140US05063490400,33.33
140US05069001501,22.8
140US05089960202,19.41
140US05095950300,37.77
140US05115951502,19.48
140US05119002208,14.56
140US05001480400,39.56
140US05011950500,29.73
140US05007020404,16.52
140US05007020504,24.25
140US05009790200,21.49
140US05035030501,33.33
140US05043490500,26.61
140US05045030800,14.31
140US05069001300,60.68
140US05073470200,37.74
140US05119001200,42.05
140US05119004105,28.5
140US05143010104,4.38
140US05059020300,29.72
140US05067480100,27.88
140US05077470400,36.15
140US05089960100,21.59
140US05099090200,27.61
140US05003960200,36.66
140US05131001202,37.06
140US05035030301,23.73
140US05133080100,16.18
140US05137950202,27.72
140US05119004220,11.78
140US05031000402,16.77
140US05031000501,5.01
140US05031000601,13.21
140US05031001000,25.32
140US05119003713,7.19
140US05143010402,14.8
140US05143010701,11.17
140US05035030803,17.28
140US05131001102,18.09
140US05131001305,6.09
140US05135470300,30.58
140US05139950600,31.37
140US05147490100,46.08
140US05069001401,39.05
140US05077470100,31.89
140US05081030200,31.96
140US05101180200,41.43
140US05045030900,21.42
140US05053470100,20.71
140US05065960200,22.91
140US05119002500,10.09
140US05119002800,55.27
140US05113950200,14.02
140US05115950900,24.61
140US05033020203,7.89
140US05093011400,12.83
140US05149952402,9.61
140US05049550200,31.16
140US05033020302,19.71
140US05029950300,29.31
140US05029950600,27.11
140US05045031102,21.79
140US05119003207,20.33
140US05033020600,21.13
140US05035030701,33.41
140US05027950300,40.44
140US05027950500,44.56
140US05035031100,21.36
140US05105952700,28.75
140US05111490400,19.77
140US05129970300,29.34
140US05047950300,26.54
140US05029950100,34.65
140US05029950200,34.89
140US05035030807,20.8
140US05091020802,24.27
140US05093010200,13.0
140US05093010900,34.88
140US05039970300,36.69
140US05051011200,12.63
140US05141460400,30.18
140US05143010106,12.15
140US05143010501,14.38
140US05111490600,17.99
140US05051011602,6.26
140US05055480300,26.66
140US05055480801,11.41
140US05033020402,24.55
140US05041950300,42.2
140US05041950500,33.49
140US05045030103,10.05
140US05143011002,20.63
140US05143011101,12.28
140US05143010504,15.9
140US05083950500,18.68
140US05119004305,4.19
140US05119004700,32.28
140US05015950100,17.7
140US05119003605,21.03
140US05119003606,38.8
140US05119003608,19.27
140US05119003609,18.5
140US05085020202,31.54
140US05119004202,10.34
140US05119004207,9.48
140US05125010303,12.08
140US05125010405,9.85
140US05007020401,18.1
140US05117460100,31.84
140US05119001600,7.96
140US05119002209,16.13
140US05045030501,2.78
140US05019953800,31.06
140US05031000300,9.33
140US05125010407,16.06
140US05125010510,9.06
140US05119003707,15.16
140US05119003710,9.16
140US05119003711,9.51
140US05141460301,30.93
140US05119003306,19.0
140US05051010900,25.8
140US05119003900,10.99
140US05119004006,37.27
140US05085020800,43.48
140US05007020704,9.63
140US05007020901,9.54
140US05087960200,25.81
140US05091020702,28.01
140US05045030303,22.64
140US05007021101,27.51
140US05013480200,30.42
140US05075470100,32.86
140US05139950800,21.0
140US05085020206,14.86
140US05011950300,33.87
140US05119004007,37.37
140US05021950200,27.59
140US05017080300,36.7
140US05145070300,23.49
140US05145070700,27.17
140US05127950200,42.34
140US05119004216,11.76
140US05077470200,38.94
140US05081030101,28.01
140US05121960301,20.55
140US05125010101,15.86
140US05125010512,10.26
140US05093011200,18.4
140US05005950700,13.05
140US05009790600,10.57
140US05115951300,19.68
140US05069000301,24.21
140US05069001600,38.82
140US05069001901,46.53
140US05069001903,42.47
140US05069002104,19.52
140US05069002400,32.92
140US05069002500,48.89
140US05071951900,23.03
140US05115951200,17.57
140US05117460200,43.06
140US05119001501,4.49
140US05119002001,28.18
140US05119002203,17.23
140US05119002407,5.96
140US05097953100,29.1
140US05105952900,41.91
140US05111490100,26.16
140US05091980000,0.0
140US05023480400,15.84
140US05007021305,20.72
140US05071952000,33.86
140US05057480200,37.68
140US05057480400,25.26
140US05005950900,16.33
140US05007020402,13.73
140US05007020605,13.42
140US05025970100,33.5
140US05001480600,22.47
140US05009790501,11.55
140US05027950100,39.87
140US05059020700,30.46
140US05063490200,21.25
140US05067480200,24.77
140US05063490700,19.29
140US05003960100,40.92
140US05003960300,29.21
140US05003960600,45.46
140US05007020701,5.94
140US05071952100,30.82
140US05023480100,26.3
140US05073470100,31.79
140US05035030502,42.13
140US05007021310,5.15
140US05007021404,20.68
140US05007021406,12.51
140US05131001303,8.73
140US05075470200,27.17
140US05143011102,10.76
140US05143011004,27.16
140US05113950300,13.71
140US05119001100,32.16
140US05119001300,37.48
140US05007020703,1.55
140US05007020803,6.81
140US05115951600,20.3
140US05117460300,30.36
140US05139950500,25.43
140US05143010101,23.27
140US05007021001,36.41
140US05007021202,21.76
140US05111490200,23.17
140US05111490300,24.88
140US05119004303,9.23
140US05119004800,10.06
140US05119004900,4.62
140US05121960302,28.72
140US05113950100,32.94
140US05111490700,23.61
140US05131010101,17.5
140US05119002002,33.8
140US05119002104,5.24
140US05007020902,18.59
140US05007021304,4.85
140US05001480100,36.89
140US05001480300,24.24
140US05001480500,18.45
140US05007021306,10.31
140US05007020604,18.42
140US05007021407,14.55
140US05007021408,23.92
140US05005950600,27.28
140US05115951100,27.27
140US05115951501,10.89
140US05009790300,16.41
140US05119003402,10.6
140US05007020101,20.52
140US05007020206,14.38
140US05007020302,23.49
140US05125010600,26.29
140US05131000100,29.24
140US05131000200,27.11
140US05009790502,18.95
140US05131000800,38.71
140US05131001002,8.22
140US05131001101,18.96
140US05011950200,20.22
140US05011950400,31.72
140US05079960600,39.89
140US05083950300,25.39
140US05119003404,20.97
140US05119003500,4.41
140US05119004103,30.29
140US05113950500,35.31
140US05113950600,27.99
140US05115951000,31.76
140US05123960300,37.2
140US05137950201,29.97
140US05119004201,20.02
140US05007020405,2.38
140US05007020603,2.95
140US05007021405,24.41
140US05119002204,8.2
140US05015950400,34.16
140US05131010102,14.06
140US05131010202,18.3
140US05021950300,26.07
140US05021950600,25.92
140US05119001502,3.85
140US05119002405,9.62
140US05119002406,17.47
140US05119002408,28.68
140US05119002700,24.5
140US05119003002,45.48
140US05119003100,23.86
140US05023480201,17.61
140US05017080400,37.81
140US05019953900,35.59
140US05009790100,16.01
140US05133080300,19.81
140US05119003205,
140US05119003304,11.26
140US05119004212,3.78
140US05119004213,1.38
140US05119004221,13.53
140US05119004205,5.18
140US05007020304,15.69
140US05135470400,30.85
140US05085020102,11.83
140US05085020204,11.6
140US05045031005,6.16
140US05093010600,14.24
140US05093010800,27.71
140US05095950100,36.97
140US05069000502,55.36
140US05069001200,54.13
140US05069001402,32.3
140US05069001502,27.88
140US05069001800,12.58
140US05095950200,47.17
140US05045031101,23.22
140US05047950100,30.45
140US05125010404,9.3
140US05125010406,24.25
140US05083950400,30.75
140US05037950300,34.54
140US05037950500,28.08
140US05083950600,38.17
140US05093010300,23.68
140US05055480500,16.06
140US05077470300,41.71
140US05079960300,48.37
140US05079960400,26.9
140US05037950600,14.31
140US05051011900,12.52
140US05051012001,18.27
140US05053470400,19.7
140US05099090300,50.93
140US05103950600,35.19
140US05041950200,37.74
140US05107480100,21.68
140US05031001200,16.04
140US05125010408,7.69
140US05033020401,23.23
140US05033020502,27.31
140US05035030302,30.37
140US05067480300,31.47
140US05057480300,18.94
140US05059020100,24.29
140US05123960500,33.45
140US05123960600,30.52
140US05125010301,8.85
140US05075470502,17.51
140US05087960400,27.27
140US05089960300,16.21
140US05093010100,25.6
140US05125010511,7.85
140US05045030101,19.94
140US05045030102,22.32
140US05125010302,16.31
140US05069000302,22.17
140US05087960100,17.61
140US05065960300,25.47
140US05135470200,28.36
140US05143010403,17.39
140US05143010503,13.93
140US05143010507,6.47
140US05143010600,5.4
140US05007020806,12.29
140US05131010302,24.83
140US05143010102,10.56
140US05143010105,15.91
140US05143010302,31.5
140US05023480502,18.5
140US05031000700,9.82
140US05031000900,15.5
140US05037950100,42.26
140US05143011003,16.84
140US05055480200,16.64
140US05059020500,32.4
140US05125010508,23.11
140US05003960700,18.14
140US05005950100,13.97
140US05061950300,29.6
140US05005950500,29.44
140US05001480700,32.17
140US05003960500,26.57
140US05135470100,30.76
140US05143011300,9.9
140US05145070200,28.6
140US05051011601,15.61
140US05051011700,16.75
140US05041950400,46.67
140US05043490100,44.03
140US05063490100,31.81
140US05035030600,27.67
140US05035030805,9.52
140US05035030806,9.74
140US05035031000,31.72
140US05063490500,16.01
140US05069000102,0.0
140US05085020205,13.5
140US05051011100,20.67
140US05085020301,34.67
140US05091020701,18.49
140US05091020801,14.41
140US05097953000,29.48
140US05131001301,12.74
140US05043490200,30.86
140US05087960300,38.16
140US05107480400,43.41
140US05047950200,33.95
140US05049550100,23.82
140US05051010400,13.27
140US05051010600,36.07
140US05051010800,23.69
140US05051011500,25.81
140US05131001304,10.42
140US05023480501,20.17
140US05045030104,16.59
140US05045030301,11.85
140US05045030403,16.63
140US05045030404,14.04
140US05045030502,8.96
140US05045030702,14.66
140US05145070402,14.98
140US05145070800,16.86
140US05145070900,22.56
140US05149952301,40.92
140US05149952302,21.9
140US05141460100,38.24
140US05143010508,5.62
140US05149952600,33.46
140US05143011103,27.9
140US05125010103,13.09
140US05125010503,20.86
140US05131001001,19.61
140US05131010201,23.29
140US05119004005,36.26
140US05119003607,35.25
140US05119003706,9.51
140US05119003712,4.99
140US05119004219,5.31
140US05085020500,19.43
140US05103950400,24.88
140US05023480202,24.06
140US05029950400,23.68
140US05071951800,40.49
140US05019953602,15.46
140US05109953400,28.24
140US05119003202,20.38
140US05075470300,32.86
140US05113950400,27.31
140US05033020100,28.82
140US05007021409,8.09
140US05007021301,16.93
140US05051011800,24.84
140US05007020805,18.49
140US05031000200,18.94
140US05031000502,9.79
140US05043490300,12.69
140US05045030402,9.33
140US05119003403,13.5
140US05055480600,20.13
140US05035030703,23.9
140US05079960500,34.69
140US05085020101,2.26
140US05037950400,16.85
140US05067480400,42.8
140US05069002103,25.32
140US05005950200,15.61
140US05007020205,31.29
140US05007020501,5.37
140US05051010700,34.38
140US05033020204,23.28
140US05035030201,15.25
140US05035030702,14.69
140US05055480700,20.74
140US05007020203,15.97
140US05119004108,21.63
140US05103950500,20.17
140US05119004215,2.48
140US05119004400,24.36
140US05063490300,30.85
140US05093011000,30.99
140US05093010700,12.43
140US05051012002,12.22
140US05059020400,38.99
140US05065960100,24.66
140US05069002000,30.17
140US05071951700,30.15
140US05051010500,12.01
140US05031000801,5.59
140US05037950200,29.88
140US05131001302,9.78
140US05123960100,42.63
140US05067480500,20.63
140US05085020103,9.52
140US05085020700,28.44
140US05107480300,25.88
140US05119004302,29.15
140US05123960400,31.59
140US05015950300,26.11
140US05141460200,28.8
140US05143010107,6.03
140US05143010506,8.0
140US05021950400,28.95
140US05143011001,12.27
140US05009790400,19.01
140US05019953601,14.93
140US05023480300,22.41
140US05125010102,14.33
140US05125010409,26.76
140US05005950300,16.64
140US05085020302,24.16
140US05007020606,3.33
140US05007021311,7.93
140US05083950100,23.2
140US05127950300,32.36
140US05131000600,16.33
140US05145071100,22.25
140US05001480200,25.53
140US05005950400,14.1
140US05031001100,16.9
140US05033020501,26.67
140US05145070401,14.41
140US05119001900,40.6
140US05119004306,13.01
140US05125010506,7.75
140US05139950700,23.65
140US05119004001,29.91
140US05007020801,4.11
140US05021950500,30.07
140US05045031003,15.03
140US05063490600,36.3
140US05145070500,22.12
140US05111490500,19.89
140US05115950700,30.15
140US05119002403,20.54
140US05115950800,19.24
140US05007021002,23.12
140US05125010507,14.81
140US05131000300,29.94
140US05143010702,15.21
140US05003960400,30.78
140US05119002900,41.0
140US05119003305,14.5
140US05027950200,23.01
140US05029950500,24.43
140US05031000401,17.14
140US05149952401,21.98
140US05119004106,9.47
140US05121960200,25.5
140US05107480200,33.77
140US05031000802,6.71
140US05085020104,11.29
140US05093011300,22.97
140US05091021000,26.73
140US05091020100,18.83
140US05119003303,16.28
140US05119003604,12.34
140US05119003703,13.71
140US05119003800,33.27
140US05005950800,20.61
140US05139950300,34.23
140US05141460302,21.26
140US05131010301,21.16
140US05059020200,26.13
140US05119001800,27.2
140US05071952200,33.03
140US05097953200,40.09
140US05085020600,34.01
140US05059020600,35.56
140US05051010300,25.43
140US05051011300,18.39
140US05055480802,13.72
140US05121960100,27.31
140US05055480100,22.88
140US05043490400,24.74
140US05007020102,18.48
140US05119000200,46.95
140US05039970200,35.97
140US05045030401,14.6
140US06009000300,14.55
140US06011000300,13.81
